date,CO,NO,NOX,NO2,O3,PM10,PM25,RH,SO2,TMP,WDR,WSP
24/03/2024 11:00,0.39,1,9,8,54,34,4,6,0,26,122,2.5
24/03/2024 12:00,0.48,3,16,13,59,49,7,3,0,28,224,2.5
24/03/2024 13:00,0.52,3,16,13,65,34,,2,1,30,247,4.5
24/03/2024 14:00,0.59,2,16,14,67,37,12,4,1,30,256,4.6
24/03/2024 15:00,0.54,2,15,13,66,62,30,6,1,30,233,3.9
24/03/2024 16:00,0.61,2,17,15,67,100,29,4,1,31,229,5.1
24/03/2024 17:00,0.57,2,16,14,57,83,32,5,1,30,194,5
24/03/2024 18:00,0.53,1,13,12,54,90,25,6,1,28,175,4.2
24/03/2024 19:00,0.7,2,20,18,51,70,20,7,1,27,227,3.4
24/03/2024 20:00,0.75,1,23,22,37,82,38,9,1,25,186,2.4
24/03/2024 21:00,0.65,0,23,22,32,59,30,11,0,22,159,2
24/03/2024 22:00,0.71,0,26,26,26,44,24,13,0,21,151,1.4
24/03/2024 23:00,0.99,14,59,45,9,39,22,14,1,20,123,0.8
25/03/2024 00:00,1.01,14,53,39,7,36,24,12,1,19,159,1.3
25/03/2024 01:00,1.12,15,56,41,7,35,20,16,1,19,199,1.4
25/03/2024 02:00,0.86,4,36,32,14,48,30,15,0,18,171,1.5
25/03/2024 03:00,0.87,4,43,39,6,54,41,18,0,17,127,1.3
25/03/2024 04:00,0.83,9,47,38,8,25,10,20,0,16,165,1.4
25/03/2024 05:00,0.66,3,33,30,14,36,21,19,0,16,163,1.7
25/03/2024 06:00,1.06,31,69,38,4,40,25,22,1,15,189,1.1
25/03/2024 07:00,1.73,87,127,40,3,32,21,22,2,15,,1.7
25/03/2024 08:00,1.44,58,98,40,4,40,23,21,2,15,162,1.8
25/03/2024 09:00,2.03,124,180,55,3,40,19,20,3,17,60,1.7
25/03/2024 10:00,1.94,103,174,71,5,67,38,14,3,20,355,1.6
25/03/2024 11:00,1.5,53,120,67,14,69,35,7,2,24,341,1.3
25/03/2024 12:00,0.95,15,52,37,40,68,31,1,1,26,260,2.2
25/03/2024 13:00,0.82,7,35,28,53,67,30,1,1,28,242,3.8
25/03/2024 15:00,0.67,6,25,18,53,78,24,1,1,29,241,4.3
25/03/2024 16:00,0.68,5,23,18,51,86,29,1,1,28,250,4.8
25/03/2024 17:00,0.79,6,29,23,50,83,26,1,1,28,240,4.2
25/03/2024 18:00,0.83,7,32,25,42,103,42,1,1,26,217,4
25/03/2024 19:00,0.87,6,35,29,33,82,36,2,1,24,176,3.1
25/03/2024 20:00,0.86,3,34,31,30,49,25,3,1,23,161,2.5
25/03/2024 21:00,1,11,48,37,21,48,27,5,1,23,232,2.8
25/03/2024 22:00,0.64,5,25,20,32,45,27,8,1,22,259,3.7
25/03/2024 23:00,0.73,4,30,26,22,32,19,9,1,20,235,1.9
26/03/2024 00:00,1.31,22,76,54,4,44,31,11,1,20,149,0.9
26/03/2024 01:00,1.4,39,84,45,4,33,21,10,2,18,153,1.3
26/03/2024 02:00,1.39,54,98,45,4,56,36,12,2,17,225,1.1
26/03/2024 03:00,1.42,50,93,43,4,66,47,15,2,17,201,1.2
26/03/2024 04:00,1.06,22,62,40,3,61,41,17,1,16,162,1.7
26/03/2024 05:00,0.95,12,46,34,6,67,50,18,1,15,185,2
26/03/2024 06:00,1.3,48,86,39,3,59,46,19,1,15,189,1.3
26/03/2024 07:00,3.28,208,251,43,4,62,49,21,5,15,222,0.9
26/03/2024 08:00,3.58,218,265,47,4,69,46,22,5,15,178,1.3
26/03/2024 09:00,1.66,59,107,48,10,87,54,16,2,17,162,
26/03/2024 10:00,1.54,26,88,62,27,54,30,11,1,20,153,1.7
26/03/2024 11:00,1.08,8,53,45,57,72,47,5,1,23,125,1.9
26/03/2024 12:00,0.68,3,24,21,72,71,40,1,0,26,119,2.4
26/03/2024 13:00,0.58,2,21,19,79,48,26,0,0,28,118,2.8
26/03/2024 14:00,0.68,3,22,19,78,33,18,0,1,29,239,3.7
26/03/2024 15:00,0.77,4,25,22,72,76,37,2,1,30,223,4.2
26/03/2024 16:00,0.87,4,27,23,67,87,35,4,1,30,,4.8
26/03/2024 17:00,0.91,5,32,27,57,85,57,4,1,30,204,4.8
26/03/2024 18:00,0.93,5,33,28,56,72,47,5,1,28,213,4.6
26/03/2024 19:00,0.87,1,29,27,58,65,41,9,1,26,167,3.8
26/03/2024 20:00,0.94,3,35,32,44,68,39,9,1,24,179,4.3
26/03/2024 21:00,1.26,12,61,49,22,50,29,10,1,23,200,2.8
26/03/2024 22:00,1.31,9,59,49,14,47,28,9,1,22,187,2.6
26/03/2024 23:00,1.2,5,54,48,10,53,37,9,1,21,160,1.2
27/03/2024 00:00,0.45,3,33,30,16,102,37,44,5,19,302,4
27/03/2024 01:00,1.41,36,91,55,4,36,23,14,1,19,121,0.7
27/03/2024 02:00,1.37,40,96,56,3,45,31,14,2,18,120,1.7
27/03/2024 03:00,1.38,40,95,55,3,46,29,15,1,17,201,0.9
27/03/2024 04:00,1.49,50,103,53,3,46,32,18,1,17,357,0.7
27/03/2024 05:00,1.91,92,144,52,4,45,31,21,3,16,213,1
27/03/2024 06:00,2.3,170,222,52,4,51,39,23,4,15,343,0.8
27/03/2024 07:00,3.62,249,301,52,6,66,44,22,7,15,288,0.9
27/03/2024 08:00,3.85,277,338,61,6,100,70,23,8,15,39,0.7
27/03/2024 09:00,2.78,201,278,77,6,116,81,17,7,17,28,1.7
27/03/2024 10:00,1.64,51,128,77,17,121,84,11,4,19,46,1.6
27/03/2024 11:00,0.94,19,74,55,38,97,71,8,3,22,95,1.8
27/03/2024 12:00,,,,,,68,51,2,,25,42,2.1
27/03/2024 13:00,,,,,,,,0,,27,358,2.4
27/03/2024 14:00,,,,,,,,0,,29,325,2
27/03/2024 15:00,,,,,,,,0,,29,63,2.1
27/03/2024 16:00,,,,,,,,0,,30,264,2.3
27/03/2024 17:00,0.66,2,36,34,123,50,35,0,2,30,357,2.1
27/03/2024 18:00,0.52,0,28,28,122,61,44,1,2,30,94,2.5
27/03/2024 19:00,0.79,0,32,32,79,66,43,6,1,28,142,3
27/03/2024 20:00,0.86,1,44,43,58,92,56,7,1,26,107,2.8
27/03/2024 21:00,0.66,8,67,59,28,85,54,10,2,24,45,3.6
27/03/2024 22:00,0.98,9,51,42,16,99,52,23,2,22,340,2.9
27/03/2024 23:00,0.6,4,40,36,16,96,46,34,2,21,292,3.9
28/03/2024 00:00,0.53,,,,,50,16,50,,18,,2.5
28/03/2024 01:00,0.44,2,29,27,17,89,33,51,22,18,301,3.4
28/03/2024 02:00,0.44,2,34,32,11,68,31,58,29,16,293,3.1
28/03/2024 03:00,0.38,2,29,27,15,60,29,61,23,15,283,2.8
28/03/2024 04:00,0.36,1,25,23,18,61,35,62,21,15,290,2.1
28/03/2024 05:00,0.41,2,23,22,17,53,30,65,21,15,282,2.2
28/03/2024 06:00,0.58,7,33,27,11,57,35,68,29,14,280,2.1
28/03/2024 07:00,0.7,14,46,32,7,63,40,69,30,14,266,1.3
28/03/2024 08:00,0.88,62,109,46,3,61,39,65,15,13,90,1.6
28/03/2024 09:00,0.95,45,93,48,8,66,40,61,16,15,93,1.1
28/03/2024 10:00,0.86,19,59,40,26,75,46,54,18,17,300,1.4
28/03/2024 11:00,0.82,13,61,48,39,77,48,45,15,19,45,1.5
28/03/2024 12:00,0.8,11,63,53,57,97,65,34,10,21,31,1.8
28/03/2024 13:00,0.56,3,36,33,84,96,66,25,8,23,80,2.2
28/03/2024 14:00,0.43,1,22,20,100,94,62,16,5,26,89,2.3
28/03/2024 15:00,0.56,0,22,21,116,69,47,14,4,27,173,2.1
28/03/2024 16:00,0.66,1,24,24,117,85,57,13,4,28,176,2.5
28/03/2024 17:00,0.43,0,15,15,96,74,44,11,2,28,136,3.7
28/03/2024 18:00,0.59,0,20,20,86,91,43,12,2,27,149,4
28/03/2024 19:00,0.58,4,31,28,43,100,56,26,2,25,318,4.6
28/03/2024 20:00,0.56,4,33,29,27,119,29,34,1,23,331,3.3
28/03/2024 21:00,0.46,3,25,22,26,127,24,40,2,21,315,3.7
28/03/2024 22:00,0.43,2,21,18,27,74,18,45,2,19,304,2.9
28/03/2024 23:00,0.5,3,30,27,18,54,16,47,3,19,279,1.7
29/03/2024 00:00,0.73,7,44,38,12,28,17,21,1,21,213,1.5
29/03/2024 01:00,,,,,,51,17,52,,17,302,1.5
29/03/2024 02:00,,,,,,48,20,54,,16,267,0.8
29/03/2024 03:00,,,,,,46,22,56,,15,124,0.8
29/03/2024 04:00,0.59,9,44,35,0,45,19,59,2,15,109,0.5
29/03/2024 05:00,0.59,16,53,36,2,39,20,61,3,14,94,1.1
29/03/2024 06:00,0.69,35,74,39,1,47,21,64,5,13,97,1
29/03/2024 07:00,1.02,72,111,39,1,50,22,65,5,13,1,0.4
29/03/2024 08:00,0.86,49,83,34,3,54,26,62,8,14,27,1.1
29/03/2024 09:00,0.92,47,90,43,8,53,23,54,6,16,86,1.4
29/03/2024 10:00,0.74,28,74,46,23,69,33,47,5,18,68,1.4
29/03/2024 11:00,0.65,11,55,44,50,73,37,33,4,21,56,1.7
29/03/2024 12:00,0.42,2,23,21,73,75,48,19,2,24,113,2.2
29/03/2024 13:00,0.38,1,16,16,94,35,23,13,1,26,116,2.1
29/03/2024 14:00,0.37,0,13,13,110,41,30,10,2,27,193,2.1
29/03/2024 15:00,0.4,0,14,14,113,47,35,8,2,28,209,2.5
29/03/2024 16:00,0.37,0,13,13,115,40,29,8,2,29,,2.3
29/03/2024 17:00,0.4,0,15,15,106,35,24,8,2,29,159,2.8
29/03/2024 18:00,0.49,0,13,13,84,44,31,15,2,29,173,3.7
29/03/2024 19:00,0.53,0,13,13,67,66,41,22,1,26,171,4.4
29/03/2024 20:00,0.53,0,14,14,64,76,42,25,1,25,165,3.5
29/03/2024 21:00,0.56,0,17,18,55,67,40,26,1,23,168,2.8
29/03/2024 22:00,0.56,1,25,24,34,55,35,21,1,23,185,2.5
29/03/2024 23:00,0.62,3,33,29,20,42,25,18,1,22,223,1.9
30/03/2024 00:00,1,6,46,40,14,54,36,28,2,22,,1.1
30/03/2024 01:00,1.2,36,83,47,2,33,22,25,1,20,219,0.8
30/03/2024 02:00,1.23,44,91,48,1,34,21,28,1,19,130,1.3
30/03/2024 03:00,0.97,14,59,45,2,42,25,29,1,19,201,1
30/03/2024 04:00,0.94,6,45,39,7,39,26,36,1,17,171,1.1
30/03/2024 05:00,0.8,4,37,34,10,58,36,37,1,17,185,1.7
30/03/2024 06:00,0.69,2,31,29,14,57,37,37,1,16,165,1.1
30/03/2024 07:00,1.22,43,84,41,2,48,32,39,2,16,181,0.7
30/03/2024 08:00,1.32,38,77,39,5,59,38,37,2,17,162,1.2
30/03/2024 09:00,1.25,35,83,48,12,69,44,34,2,19,190,1.3
30/03/2024 10:00,0.93,12,57,45,39,74,46,28,1,21,57,1.3
30/03/2024 11:00,0.61,6,37,32,57,67,43,20,2,23,0,1.4
30/03/2024 12:00,0.45,2,21,19,68,46,34,15,1,25,303,2.1
30/03/2024 13:00,0.41,1,18,17,94,38,30,13,3,27,29,1.9
30/03/2024 14:00,0.42,1,17,17,106,27,15,12,4,28,191,2
30/03/2024 15:00,0.45,1,22,21,107,25,15,11,3,28,223,2.1
30/03/2024 16:00,0.43,0,16,16,113,45,31,11,3,29,245,2.1
30/03/2024 17:00,0.4,0,14,14,122,51,34,10,3,29,167,2
30/03/2024 18:00,0.43,0,14,14,98,50,38,15,6,28,131,3.1
30/03/2024 20:00,0.74,0,20,20,80,89,56,26,4,25,168,3.4
30/03/2024 21:00,0.9,0,26,26,63,98,69,27,4,24,150,1.8
30/03/2024 22:00,0.77,1,31,29,45,105,81,25,4,23,216,1.6
30/03/2024 23:00,0.7,2,28,26,30,69,49,26,2,23,231,2.2
31/03/2024 00:00,0.61,2,28,27,24,44,30,27,1,22,211,1.7
31/03/2024 01:00,0.74,4,31,27,23,62,43,28,2,22,268,1.9
31/03/2024 02:00,0.57,2,25,23,24,59,44,27,2,21,303,1.7
31/03/2024 03:00,0.83,4,40,36,11,49,27,31,2,20,234,0.9
31/03/2024 04:00,1.12,2,48,46,10,54,35,34,3,19,180,0.7
31/03/2024 05:00,1.14,2,46,45,8,80,55,36,3,18,168,0.8
31/03/2024 06:00,1.13,9,55,46,4,85,57,38,2,18,177,1.1
31/03/2024 07:00,1.34,52,100,48,1,75,53,38,3,17,109,0.9
31/03/2024 08:00,1.63,119,174,55,2,79,53,33,5,18,146,0.3
31/03/2024 09:00,1.41,32,88,57,18,77,43,33,3,20,177,0.9
31/03/2024 10:00,1.06,8,50,42,49,92,62,28,3,22,94,1.3
31/03/2024 11:00,0.77,9,57,48,54,81,58,22,3,24,60,1.7
31/03/2024 12:00,0.49,5,30,26,67,78,56,16,2,25,346,1.9
31/03/2024 13:00,0.38,1,16,15,83,49,35,15,3,27,176,
31/03/2024 14:00,0.34,0,11,10,91,37,25,15,6,28,130,2.5
31/03/2024 15:00,0.39,0,12,12,95,42,28,14,8,28,158,2.2
31/03/2024 16:00,0.38,0,11,11,99,58,41,14,6,29,160,2.7
31/03/2024 17:00,0.46,0,15,15,93,51,33,15,4,29,183,2.3
31/03/2024 18:00,0.51,0,11,12,78,60,39,20,2,28,159,3.9
31/03/2024 19:00,0.51,0,13,14,64,76,50,20,1,27,164,4
31/03/2024 20:00,0.63,0,20,20,51,68,42,23,1,25,166,2.7
31/03/2024 21:00,0.66,0,26,26,41,60,38,26,1,24,164,1.9
31/03/2024 22:00,0.8,1,33,32,30,54,34,27,1,24,183,1.4
31/03/2024 23:00,0.81,4,36,33,21,52,37,27,1,23,224,
01/04/2024 00:00,0.38,1,16,15,31,27,13,25,1,22,214,3.3
01/04/2024 01:00,0.63,3,35,32,17,31,18,28,1,22,218,1.6
01/04/2024 02:00,0.57,3,36,33,15,38,26,31,1,21,219,1.4
01/04/2024 03:00,0.48,1,23,23,24,32,22,31,1,20,202,1.9
01/04/2024 04:00,0.59,1,33,32,16,36,22,34,1,19,169,2.1
01/04/2024 05:00,0.4,1,21,20,26,43,28,32,1,20,200,2.5
01/04/2024 06:00,0.79,16,56,40,3,30,20,37,1,18,158,1.3
01/04/2024 07:00,1.29,61,102,41,1,44,27,35,2,18,177,1
01/04/2024 08:00,2.01,157,208,51,1,41,24,36,5,18,107,1.1
01/04/2024 09:00,1.71,99,175,75,6,82,40,32,4,20,112,
01/04/2024 10:00,1.02,22,71,49,28,72,42,25,1,23,168,1.4
01/04/2024 11:00,0.58,6,35,29,51,53,31,19,1,25,88,2.2
01/04/2024 12:00,0.39,2,19,17,65,33,18,13,1,27,117,2.5
01/04/2024 13:00,0.31,1,11,11,74,38,20,11,0,28,134,3.1
01/04/2024 14:00,0.32,1,15,14,84,33,17,10,1,29,95,2.5
01/04/2024 15:00,0.43,2,20,18,76,39,21,10,1,30,253,3.3
01/04/2024 16:00,0.49,3,19,17,64,54,28,10,1,30,243,3
01/04/2024 17:00,0.56,3,25,22,61,57,24,14,1,30,188,4.3
01/04/2024 18:00,0.46,1,16,15,59,77,27,19,1,28,167,5.5
01/04/2024 19:00,0.47,1,18,18,45,84,28,19,1,27,168,4.5
01/04/2024 20:00,0.63,7,32,25,25,61,29,19,1,26,231,4.3
01/04/2024 21:00,0.49,4,25,20,27,49,18,23,1,24,221,4.6
01/04/2024 22:00,0.43,3,21,18,29,45,19,24,1,23,224,4.2
01/04/2024 23:00,0.37,2,17,15,33,33,15,26,1,23,220,4
02/04/2024 00:00,0.99,10,51,41,4,38,24,28,1,22,141,1.4
02/04/2024 01:00,0.3,1,18,16,29,18,9,22,1,22,206,2.2
02/04/2024 02:00,0.27,1,16,15,33,21,17,25,1,21,226,2.5
02/04/2024 03:00,0.37,1,23,21,24,21,14,27,1,20,197,2.1
02/04/2024 04:00,0.65,10,47,37,4,28,18,30,1,19,191,1.5
02/04/2024 05:00,0.57,7,41,34,5,32,17,34,1,18,158,1.6
02/04/2024 06:00,0.78,26,64,38,3,39,22,32,1,18,187,1.8
02/04/2024 07:00,1.27,71,108,37,2,39,23,34,2,17,157,1.5
02/04/2024 08:00,1.48,75,114,39,3,45,23,33,2,18,167,1.4
02/04/2024 09:00,1.25,45,87,42,13,58,30,30,2,21,158,1.6
02/04/2024 10:00,0.73,11,44,33,37,62,28,22,1,23,117,1.7
02/04/2024 11:00,0.52,5,31,26,50,48,24,15,1,26,121,2.2
02/04/2024 12:00,0.41,4,24,20,56,41,22,9,1,28,124,2.3
02/04/2024 13:00,0.38,2,19,16,68,37,18,7,1,29,131,2.1
02/04/2024 14:00,0.35,2,16,15,71,37,21,7,1,30,121,2.9
02/04/2024 15:00,0.38,2,17,16,68,42,15,10,1,30,103,4.8
02/04/2024 16:00,0.47,1,17,16,73,92,19,15,1,30,126,4.5
02/04/2024 17:00,0.59,1,18,17,70,116,33,18,2,30,156,5.1
02/04/2024 18:00,0.55,0,17,17,58,108,41,20,1,28,159,4.8
02/04/2024 19:00,0.7,5,30,25,38,88,38,22,1,27,173,4.1
02/04/2024 20:00,0.87,13,44,31,19,63,29,21,1,26,212,3.7
02/04/2024 21:00,0.62,9,33,24,18,58,28,24,1,24,229,3.8
02/04/2024 22:00,0.48,6,27,21,18,40,15,22,1,24,212,3.7
02/04/2024 23:00,0.8,12,43,31,8,31,14,23,1,23,177,1.9
03/04/2024 00:00,0.35,,,,,21,9,29,,22,281,2.8
03/04/2024 01:00,1.01,22,61,39,2,56,33,29,1,21,200,1
03/04/2024 02:00,0.6,8,36,28,8,47,29,31,1,20,216,1.4
03/04/2024 03:00,0.68,13,46,33,3,31,21,33,1,19,186,1.3
03/04/2024 04:00,0.72,11,42,31,3,29,17,33,1,18,159,1.9
03/04/2024 05:00,0.63,13,42,29,2,35,20,30,1,18,176,1.7
03/04/2024 06:00,1.18,72,103,31,2,29,16,32,2,17,193,1.3
03/04/2024 07:00,1.84,121,152,31,2,42,22,34,3,17,182,1
03/04/2024 08:00,2.16,132,171,39,2,46,21,33,4,18,198,1.3
03/04/2024 09:00,1.45,65,114,50,7,55,21,28,2,20,167,1.3
03/04/2024 10:00,1.11,28,85,57,23,54,25,24,2,22,102,1.4
03/04/2024 11:00,0.73,14,54,40,40,53,28,17,1,25,73,1.7
03/04/2024 12:00,0.48,3,22,19,59,45,27,15,1,27,135,2.2
03/04/2024 13:00,0.42,2,18,16,65,40,25,15,1,29,170,3.6
03/04/2024 14:00,0.45,4,20,16,54,50,27,18,1,29,168,4
03/04/2024 15:00,0.57,4,22,19,46,70,23,22,1,28,173,5.1
03/04/2024 16:00,0.63,6,26,19,38,69,20,22,1,29,203,4.9
03/04/2024 17:00,0.64,11,29,18,26,74,25,22,1,29,219,4.8
03/04/2024 18:00,0.57,8,28,20,28,60,19,23,1,28,184,4.8
03/04/2024 19:00,0.65,11,30,20,19,59,17,22,1,27,229,5
03/04/2024 20:00,0.65,12,33,22,16,42,17,24,1,26,228,4.5
03/04/2024 21:00,0.57,8,29,21,16,35,15,24,1,25,,3.1
03/04/2024 22:00,0.43,4,21,18,18,31,14,26,0,23,263,2.2
03/04/2024 23:00,0.4,4,22,18,18,27,14,28,1,23,269,2.5
04/04/2024 00:00,0.57,11,36,25,11,33,14,24,1,21,302,1.7
04/04/2024 01:00,,,,,,20,14,31,,21,287,1.7
04/04/2024 02:00,,,,,,25,13,35,,20,3,1.6
04/04/2024 03:00,,,,,,28,11,45,,18,63,
04/04/2024 04:00,0.42,5,33,28,9,46,17,56,7,15,90,2
04/04/2024 05:00,0.53,21,57,37,2,47,20,58,9,15,93,1.2
04/04/2024 06:00,0.66,31,74,42,1,47,22,58,12,15,108,1.4
04/04/2024 07:00,0.92,58,103,46,2,49,23,58,11,15,110,1.1
04/04/2024 08:00,1.12,113,161,47,3,54,27,56,12,16,78,1.6
04/04/2024 09:00,0.83,66,113,47,7,57,23,52,10,17,88,1.9
04/04/2024 10:00,0.57,28,61,34,17,55,26,42,7,20,53,1.7
04/04/2024 11:00,0.49,11,38,26,32,37,17,34,3,22,70,2
04/04/2024 12:00,0.47,7,31,24,48,30,13,27,2,24,99,1.7
04/04/2024 13:00,0.54,4,25,21,65,31,17,24,2,26,215,2.5
04/04/2024 14:00,0.53,6,26,20,56,34,18,21,2,27,248,2.9
04/04/2024 15:00,0.54,9,27,18,37,40,18,19,1,28,267,4.2
04/04/2024 16:00,0.57,10,29,19,33,38,14,19,1,28,,3.8
04/04/2024 17:00,0.54,8,26,18,29,48,17,19,1,27,259,3
04/04/2024 18:00,0.57,12,31,19,24,40,10,19,1,27,230,3.9
04/04/2024 19:00,0.6,11,31,21,19,39,7,20,1,26,214,4
04/04/2024 20:00,0.71,15,41,26,11,34,10,23,1,24,192,3.3
04/04/2024 21:00,0.74,15,42,28,7,26,8,23,1,23,210,2.2
04/04/2024 22:00,0.61,11,38,27,6,27,10,23,1,22,208,2.1
04/04/2024 23:00,0.63,12,41,29,5,34,15,24,1,21,253,
05/04/2024 00:00,0.54,9,39,30,8,18,5,23,1,22,276,1.4
05/04/2024 01:00,0.47,9,36,27,8,28,14,24,2,20,278,1.7
05/04/2024 02:00,0.61,13,47,34,2,24,9,27,3,19,306,0.8
05/04/2024 03:00,0.67,19,53,34,1,26,11,30,2,18,359,
05/04/2024 04:00,0.72,35,68,33,2,27,12,33,3,17,84,0.7
05/04/2024 05:00,0.91,59,96,36,2,29,13,43,11,16,125,0.8
05/04/2024 07:00,1,77,119,42,2,63,27,54,14,15,107,1.4
05/04/2024 08:00,1.55,162,212,50,3,68,31,50,17,16,59,0.8
05/04/2024 09:00,1.42,86,144,58,5,86,44,44,23,17,24,1
05/04/2024 10:00,1.17,42,105,63,17,84,38,35,27,20,80,1.4
05/04/2024 11:00,0.72,15,62,47,36,76,37,26,14,22,123,1.7
05/04/2024 12:00,0.37,6,32,25,48,52,29,17,5,24,77,2.1
05/04/2024 13:00,0.39,4,24,20,64,35,21,13,3,26,141,2.5
05/04/2024 14:00,0.42,1,18,17,89,27,15,14,3,27,129,3.5
05/04/2024 15:00,0.42,0,16,15,100,34,16,14,3,28,132,2.9
05/04/2024 16:00,0.46,1,17,15,81,44,21,19,2,28,142,3.7
05/04/2024 17:00,0.51,2,18,17,64,51,15,20,1,28,165,4.2
05/04/2024 18:00,0.48,2,17,15,40,56,22,24,1,27,166,4.8
05/04/2024 19:00,0.51,3,22,19,34,54,14,26,1,26,,4.5
05/04/2024 20:00,0.67,5,31,26,21,48,16,28,1,24,168,3.5
05/04/2024 21:00,0.73,7,35,28,16,39,17,28,1,24,189,2.8
05/04/2024 22:00,0.69,12,39,27,11,23,7,22,1,23,235,2.3
05/04/2024 23:00,0.59,11,39,28,11,26,11,21,1,23,266,
06/04/2024 00:00,0.43,2,21,19,20,23,8,26,1,22,,
06/04/2024 01:00,0.9,45,83,37,2,11,,27,2,21,103,1.1
06/04/2024 02:00,1.12,53,89,36,1,37,19,33,2,20,100,0.8
06/04/2024 03:00,1.11,45,79,34,1,36,16,35,2,19,169,1.1
06/04/2024 04:00,0.85,28,61,33,2,36,16,35,1,18,150,1.3
06/04/2024 05:00,0.87,30,61,31,1,34,17,35,2,18,193,1
06/04/2024 06:00,0.96,46,76,30,1,29,15,39,2,17,171,
06/04/2024 07:00,1.46,118,151,33,2,33,17,42,3,17,360,0.5
06/04/2024 08:00,1.47,113,152,39,2,42,21,41,3,18,13,1.1
06/04/2024 09:00,1.39,79,133,54,6,52,23,34,3,20,144,0.8
06/04/2024 10:00,0.94,31,80,49,19,53,26,25,2,22,341,1.6
06/04/2024 11:00,0.52,9,36,27,40,44,23,19,1,24,184,1.7
06/04/2024 12:00,0.38,4,23,19,57,,,16,1,25,135,2.1
06/04/2024 13:00,0.32,2,17,16,70,21,10,13,0,26,104,2.5
06/04/2024 14:00,0.32,1,16,15,80,18,7,11,1,28,120,2.4
06/04/2024 15:00,0.28,0,14,13,93,23,12,10,1,28,108,2.5
06/04/2024 16:00,0.32,2,22,21,97,24,11,10,1,29,75,3
06/04/2024 17:00,0.35,1,18,17,93,26,10,12,1,29,121,3.1
06/04/2024 18:00,0.42,0,14,14,68,45,19,20,1,28,146,4.2
06/04/2024 19:00,0.37,0,12,12,45,57,17,24,1,26,162,5.4
06/04/2024 20:00,0.4,1,15,14,36,55,13,25,1,25,165,4.6
06/04/2024 21:00,0.47,1,19,18,29,42,13,26,1,24,171,3.4
06/04/2024 22:00,0.59,3,27,25,19,29,12,25,1,23,191,1.9
06/04/2024 23:00,0.45,3,23,20,21,30,14,24,1,23,222,3
07/04/2024 00:00,0.73,4,36,32,21,48,27,28,1,23,230,1.9
07/04/2024 01:00,0.64,4,34,31,8,18,8,29,0,21,176,1.5
07/04/2024 08:00,1.34,79,119,40,3,48,23,37,2,18,16,0.9
07/04/2024 09:00,0.8,22,58,36,15,61,29,33,2,20,32,1.2
07/04/2024 10:00,0.65,14,48,34,29,44,19,29,7,22,61,1.9
07/04/2024 11:00,0.52,5,29,24,50,50,24,26,14,23,70,1.7
07/04/2024 12:00,0.45,3,24,21,66,38,20,23,9,25,141,1.8
07/04/2024 13:00,0.4,1,16,16,82,39,24,20,5,27,157,2.1
07/04/2024 14:00,0.39,1,14,14,98,46,29,19,4,28,142,2.9
07/04/2024 15:00,0.45,0,16,15,100,34,15,17,3,29,193,2.2
07/04/2024 16:00,0.52,1,21,20,98,28,10,16,4,29,206,2.2
07/04/2024 17:00,0.45,0,17,17,98,45,23,15,3,30,180,
07/04/2024 18:00,0.49,0,16,16,78,48,25,19,2,29,172,3.7
07/04/2024 19:00,0.46,0,15,15,65,58,30,21,2,27,162,4.3
07/04/2024 20:00,0.47,0,16,16,60,40,3,22,2,26,167,4.2
07/04/2024 21:00,0.52,0,18,18,53,49,22,23,2,25,164,3.1
07/04/2024 22:00,0.55,0,20,20,47,45,23,24,2,24,148,2.2
07/04/2024 23:00,0.79,2,37,36,27,43,24,26,2,24,188,1.4
08/04/2024 00:00,0.79,15,53,38,10,28,11,25,1,22,171,1.1
08/04/2024 01:00,0.53,2,26,23,25,38,23,29,1,23,236,1.5
08/04/2024 02:00,0.84,2,45,43,9,30,18,32,1,22,147,1.1
08/04/2024 03:00,0.98,19,72,52,3,40,21,34,3,21,326,1.3
08/04/2024 04:00,0.46,2,31,29,13,64,41,36,14,21,317,1.4
08/04/2024 05:00,0.57,7,43,36,5,43,20,38,14,20,335,0.7
08/04/2024 06:00,0.76,36,77,41,1,40,21,39,12,20,356,1.4
08/04/2024 07:00,1.24,80,123,43,1,51,23,39,16,20,345,1.3
08/04/2024 08:00,1.47,77,122,46,4,63,26,37,11,20,153,0.8
08/04/2024 09:00,0.77,13,45,32,25,65,29,32,1,22,119,1.4
08/04/2024 10:00,0.8,11,45,35,36,37,17,29,2,23,110,1.6
08/04/2024 11:00,0.61,6,33,27,59,43,19,24,2,24,48,1.6
08/04/2024 12:00,0.54,2,26,23,73,38,20,19,2,26,21,1.9
08/04/2024 13:00,0.49,4,25,21,53,45,25,17,1,26,169,2.9
08/04/2024 14:00,0.46,4,22,17,51,53,19,18,2,27,181,4.7
08/04/2024 15:00,0.44,2,17,14,62,43,14,15,5,28,,2.9
08/04/2024 16:00,0.35,1,10,10,65,32,16,16,6,28,148,4
08/04/2024 17:00,0.41,1,14,13,60,33,13,19,3,28,142,4.3
08/04/2024 18:00,0.41,1,11,10,55,44,15,21,1,27,157,5.4
08/04/2024 19:00,0.45,1,15,14,46,54,19,22,1,26,165,5.2
08/04/2024 20:00,0.57,2,25,23,31,51,21,24,1,25,173,3.7
08/04/2024 21:00,0.63,6,32,26,25,33,14,23,1,24,218,3.1
08/04/2024 22:00,0.52,4,24,20,26,31,14,21,1,23,242,3.6
