date,CO,NO,NOX,NO2,O3,PM10,PM25,RH,SO2,TMP,WDR,WSP,datetime,station,traffic_level,year,month,day,hour,minute
21/05/2024 06:00,0.5,1.0,33.0,32.0,17.0,39.0,26.0,62.0,0.0,18.0,207.0,1.3,2024-05-21 06:00:00,UIZ,,2024,5,21,6,0
21/05/2024 08:00,0.79,9.0,40.0,31.0,24.0,54.0,34.0,59.0,1.0,19.0,166.0,1.1,2024-05-21 08:00:00,UIZ,,2024,5,21,8,0
21/05/2024 09:00,0.74,9.0,43.0,34.0,39.0,47.0,25.0,42.0,1.0,21.0,97.0,1.1,2024-05-21 09:00:00,UIZ,,2024,5,21,9,0
21/05/2024 10:00,0.71,6.0,41.0,34.0,59.0,48.0,26.0,34.0,1.0,22.0,162.0,1.2,2024-05-21 10:00:00,UIZ,,2024,5,21,10,0
21/05/2024 11:00,0.54,3.0,29.0,26.0,82.0,54.0,29.0,25.0,1.0,24.0,90.0,1.4,2024-05-21 11:00:00,UIZ,,2024,5,21,11,0
21/05/2024 12:00,0.55,2.0,29.0,27.0,100.0,51.0,30.0,18.0,1.0,26.0,317.0,1.6,2024-05-21 12:00:00,UIZ,,2024,5,21,12,0
21/05/2024 13:00,0.28,1.0,16.0,16.0,102.0,41.0,23.0,9.0,1.0,27.0,25.0,1.9,2024-05-21 13:00:00,UIZ,,2024,5,21,13,0
21/05/2024 15:00,0.2,0.0,15.0,14.0,104.0,40.0,19.0,7.0,1.0,29.0,11.0,2.1,2024-05-21 15:00:00,UIZ,,2024,5,21,15,0
21/05/2024 16:00,0.2,1.0,18.0,17.0,90.0,41.0,17.0,6.0,1.0,30.0,349.0,2.1,2024-05-21 16:00:00,UIZ,,2024,5,21,16,0
21/05/2024 17:00,0.24,1.0,23.0,22.0,90.0,33.0,12.0,5.0,1.0,31.0,349.0,2.5,2024-05-21 17:00:00,UIZ,,2024,5,21,17,0
21/05/2024 18:00,0.24,0.0,18.0,18.0,87.0,54.0,18.0,6.0,1.0,31.0,28.0,2.1,2024-05-21 18:00:00,UIZ,,2024,5,21,18,0
21/05/2024 19:00,0.39,0.0,14.0,15.0,91.0,57.0,16.0,24.0,1.0,28.0,137.0,2.5,2024-05-21 19:00:00,UIZ,,2024,5,21,19,0
21/05/2024 20:00,0.45,0.0,14.0,14.0,89.0,90.0,25.0,33.0,1.0,26.0,177.0,2.4,2024-05-21 20:00:00,UIZ,,2024,5,21,20,0
21/05/2024 21:00,0.49,0.0,14.0,14.0,86.0,56.0,19.0,37.0,1.0,24.0,188.0,2.2,2024-05-21 21:00:00,UIZ,,2024,5,21,21,0
21/05/2024 22:00,0.45,0.0,12.0,12.0,83.0,50.0,21.0,40.0,0.0,24.0,190.0,2.2,2024-05-21 22:00:00,UIZ,,2024,5,21,22,0
21/05/2024 23:00,0.44,0.0,11.0,11.0,75.0,46.0,24.0,45.0,0.0,23.0,181.0,2.2,2024-05-21 23:00:00,UIZ,,2024,5,21,23,0
22/05/2024 04:00,0.41,0.0,19.0,19.0,31.0,44.0,26.0,60.0,1.0,20.0,331.0,1.0,2024-05-22 04:00:00,UIZ,,2024,5,22,4,0
22/05/2024 05:00,0.49,0.0,29.0,29.0,19.0,40.0,23.0,64.0,1.0,19.0,69.0,1.1,2024-05-22 05:00:00,UIZ,,2024,5,22,5,0
22/05/2024 06:00,0.5,1.0,29.0,28.0,19.0,37.0,24.0,66.0,1.0,19.0,193.0,0.9,2024-05-22 06:00:00,UIZ,,2024,5,22,6,0
22/05/2024 07:00,0.82,7.0,43.0,36.0,11.0,40.0,29.0,67.0,1.0,18.0,104.0,1.3,2024-05-22 07:00:00,UIZ,,2024,5,22,7,0
22/05/2024 10:00,0.68,5.0,35.0,30.0,57.0,59.0,33.0,46.0,7.0,22.0,44.0,1.5,2024-05-22 10:00:00,UIZ,,2024,5,22,10,0
22/05/2024 13:00,0.39,0.0,13.0,13.0,122.0,63.0,36.0,30.0,6.0,26.0,22.0,1.5,2024-05-22 13:00:00,UIZ,,2024,5,22,13,0
22/05/2024 14:00,0.35,0.0,13.0,12.0,126.0,63.0,36.0,27.0,5.0,28.0,350.0,1.9,2024-05-22 14:00:00,UIZ,,2024,5,22,14,0
22/05/2024 15:00,0.31,0.0,11.0,11.0,124.0,64.0,33.0,23.0,4.0,29.0,28.0,1.7,2024-05-22 15:00:00,UIZ,,2024,5,22,15,0
22/05/2024 16:00,0.35,0.0,14.0,14.0,126.0,63.0,36.0,20.0,4.0,29.0,327.0,1.6,2024-05-22 16:00:00,UIZ,,2024,5,22,16,0
22/05/2024 17:00,0.43,0.0,14.0,14.0,114.0,63.0,33.0,29.0,3.0,28.0,207.0,2.2,2024-05-22 17:00:00,UIZ,,2024,5,22,17,0
22/05/2024 18:00,0.48,0.0,13.0,14.0,92.0,67.0,28.0,42.0,1.0,25.0,205.0,3.0,2024-05-22 18:00:00,UIZ,,2024,5,22,18,0
22/05/2024 19:00,0.52,0.0,13.0,14.0,91.0,81.0,25.0,44.0,1.0,25.0,186.0,2.2,2024-05-22 19:00:00,UIZ,,2024,5,22,19,0
22/05/2024 20:00,0.45,0.0,17.0,17.0,57.0,65.0,27.0,39.0,0.0,23.0,57.0,3.3,2024-05-22 20:00:00,UIZ,,2024,5,22,20,0
23/05/2024 10:00,0.8,6.0,44.0,38.0,59.0,54.0,31.0,49.0,2.0,22.0,135.0,1.1,2024-05-23 10:00:00,UIZ,,2024,5,23,10,0
23/05/2024 11:00,0.5,2.0,23.0,20.0,76.0,55.0,30.0,36.0,1.0,24.0,136.0,1.4,2024-05-23 11:00:00,UIZ,,2024,5,23,11,0
23/05/2024 12:00,0.46,0.0,16.0,16.0,106.0,43.0,20.0,32.0,1.0,26.0,40.0,1.6,2024-05-23 12:00:00,UIZ,,2024,5,23,12,0
23/05/2024 13:00,0.53,0.0,20.0,20.0,134.0,43.0,22.0,26.0,1.0,27.0,31.0,1.6,2024-05-23 13:00:00,UIZ,,2024,5,23,13,0
23/05/2024 14:00,0.43,0.0,16.0,16.0,141.0,59.0,35.0,23.0,2.0,28.0,51.0,1.7,2024-05-23 14:00:00,UIZ,,2024,5,23,14,0
23/05/2024 15:00,0.41,0.0,14.0,14.0,143.0,61.0,38.0,23.0,2.0,28.0,109.0,1.4,2024-05-23 15:00:00,UIZ,,2024,5,23,15,0
23/05/2024 16:00,0.53,0.0,20.0,21.0,139.0,49.0,28.0,23.0,2.0,28.0,222.0,1.5,2024-05-23 16:00:00,UIZ,,2024,5,23,16,0
23/05/2024 17:00,0.65,0.0,26.0,26.0,133.0,50.0,28.0,23.0,2.0,28.0,235.0,1.7,2024-05-23 17:00:00,UIZ,,2024,5,23,17,0
23/05/2024 18:00,0.75,0.0,30.0,30.0,110.0,55.0,32.0,29.0,2.0,27.0,219.0,1.6,2024-05-23 18:00:00,UIZ,,2024,5,23,18,0
23/05/2024 19:00,0.85,0.0,37.0,36.0,68.0,59.0,29.0,32.0,1.0,26.0,207.0,1.3,2024-05-23 19:00:00,UIZ,,2024,5,23,19,0
23/05/2024 20:00,0.51,0.0,22.0,22.0,50.0,57.0,25.0,28.0,1.0,26.0,165.0,1.2,2024-05-23 20:00:00,UIZ,,2024,5,23,20,0
23/05/2024 22:00,1.26,7.0,57.0,50.0,26.0,55.0,28.0,44.0,1.0,24.0,48.0,1.1,2024-05-23 22:00:00,UIZ,,2024,5,23,22,0
24/05/2024 00:00,0.46,0.0,17.0,17.0,44.0,32.0,21.0,62.0,0.0,19.0,161.0,1.6,2024-05-24 00:00:00,UIZ,,2024,5,24,0,0
24/05/2024 03:00,0.8,2.0,37.0,35.0,15.0,54.0,27.0,61.0,1.0,19.0,205.0,1.3,2024-05-24 03:00:00,UIZ,,2024,5,24,3,0
24/05/2024 04:00,0.66,0.0,28.0,27.0,20.0,71.0,44.0,62.0,1.0,19.0,202.0,1.3,2024-05-24 04:00:00,UIZ,,2024,5,24,4,0
24/05/2024 05:00,0.6,1.0,30.0,30.0,16.0,58.0,37.0,66.0,1.0,19.0,235.0,0.9,2024-05-24 05:00:00,UIZ,,2024,5,24,5,0
24/05/2024 06:00,0.78,9.0,46.0,37.0,8.0,52.0,34.0,67.0,1.0,18.0,262.0,1.0,2024-05-24 06:00:00,UIZ,,2024,5,24,6,0
24/05/2024 11:00,0.65,3.0,31.0,29.0,85.0,79.0,45.0,35.0,2.0,25.0,40.0,1.4,2024-05-24 11:00:00,UIZ,,2024,5,24,11,0
24/05/2024 12:00,0.44,1.0,18.0,18.0,108.0,57.0,31.0,28.0,2.0,27.0,24.0,1.6,2024-05-24 12:00:00,UIZ,,2024,5,24,12,0
24/05/2024 13:00,0.41,0.0,17.0,17.0,138.0,48.0,23.0,24.0,2.0,28.0,48.0,1.9,2024-05-24 13:00:00,UIZ,,2024,5,24,13,0
24/05/2024 14:00,0.33,0.0,11.0,12.0,132.0,62.0,31.0,19.0,2.0,30.0,45.0,1.7,2024-05-24 14:00:00,UIZ,,2024,5,24,14,0
24/05/2024 20:00,0.47,0.0,19.0,19.0,60.0,77.0,17.0,57.0,0.0,20.0,88.0,3.1,2024-05-24 20:00:00,UIZ,,2024,5,24,20,0
24/05/2024 21:00,0.47,0.0,13.0,13.0,62.0,35.0,15.0,69.0,0.0,18.0,229.0,3.1,2024-05-24 21:00:00,UIZ,,2024,5,24,21,0
24/05/2024 22:00,0.59,0.0,23.0,23.0,44.0,34.0,22.0,65.0,0.0,19.0,205.0,1.4,2024-05-24 22:00:00,UIZ,,2024,5,24,22,0
24/05/2024 23:00,0.65,0.0,25.0,25.0,39.0,33.0,23.0,62.0,0.0,19.0,182.0,2.0,2024-05-24 23:00:00,UIZ,,2024,5,24,23,0
25/05/2024 00:00,1.24,1.0,48.0,48.0,16.0,52.0,27.0,47.0,1.0,23.0,148.0,1.0,2024-05-25 00:00:00,UIZ,,2024,5,25,0,0
25/05/2024 01:00,0.39,0.0,14.0,15.0,44.0,31.0,18.0,63.0,0.0,18.0,215.0,1.3,2024-05-25 01:00:00,UIZ,,2024,5,25,1,0
25/05/2024 02:00,0.47,0.0,19.0,19.0,32.0,33.0,23.0,66.0,1.0,18.0,202.0,1.4,2024-05-25 02:00:00,UIZ,,2024,5,25,2,0
25/05/2024 03:00,0.48,0.0,22.0,22.0,21.0,28.0,17.0,68.0,0.0,18.0,178.0,1.4,2024-05-25 03:00:00,UIZ,,2024,5,25,3,0
25/05/2024 04:00,0.42,0.0,20.0,20.0,25.0,31.0,23.0,68.0,0.0,17.0,232.0,1.4,2024-05-25 04:00:00,UIZ,,2024,5,25,4,0
25/05/2024 10:00,0.88,9.0,53.0,44.0,57.0,53.0,33.0,43.0,1.0,22.0,96.0,1.2,2024-05-25 10:00:00,UIZ,,2024,5,25,10,0
25/05/2024 11:00,0.72,3.0,36.0,34.0,89.0,57.0,35.0,33.0,1.0,25.0,45.0,1.3,2024-05-25 11:00:00,UIZ,,2024,5,25,11,0
25/05/2024 12:00,0.66,2.0,34.0,32.0,111.0,50.0,29.0,28.0,2.0,26.0,24.0,1.6,2024-05-25 12:00:00,UIZ,,2024,5,25,12,0
25/05/2024 15:00,0.23,0.0,10.0,10.0,101.0,54.0,29.0,12.0,2.0,31.0,358.0,1.7,2024-05-25 15:00:00,UIZ,,2024,5,25,15,0
25/05/2024 16:00,0.19,0.0,9.0,9.0,94.0,38.0,18.0,11.0,1.0,31.0,7.0,2.0,2024-05-25 16:00:00,UIZ,,2024,5,25,16,0
25/05/2024 17:00,0.31,0.0,11.0,11.0,100.0,39.0,19.0,17.0,1.0,31.0,92.0,2.4,2024-05-25 17:00:00,UIZ,,2024,5,25,17,0
25/05/2024 19:00,0.49,0.0,19.0,19.0,67.0,94.0,16.0,42.0,1.0,24.0,133.0,2.3,2024-05-25 19:00:00,UIZ,,2024,5,25,19,0
25/05/2024 20:00,0.46,0.0,17.0,17.0,73.0,35.0,12.0,37.0,1.0,24.0,228.0,1.7,2024-05-25 20:00:00,UIZ,,2024,5,25,20,0
25/05/2024 21:00,0.86,0.0,37.0,38.0,47.0,35.0,21.0,38.0,1.0,24.0,70.0,1.1,2024-05-25 21:00:00,UIZ,,2024,5,25,21,0
26/05/2024 00:00,0.42,0.0,15.0,16.0,33.0,26.0,15.0,44.0,0.0,20.0,177.0,1.1,2024-05-26 00:00:00,UIZ,,2024,5,26,0,0
26/05/2024 01:00,1.29,5.0,55.0,50.0,12.0,53.0,27.0,50.0,1.0,22.0,217.0,1.1,2024-05-26 01:00:00,UIZ,,2024,5,26,1,0
26/05/2024 02:00,0.87,3.0,47.0,44.0,15.0,57.0,29.0,49.0,1.0,21.0,349.0,1.0,2024-05-26 02:00:00,UIZ,,2024,5,26,2,0
26/05/2024 03:00,1.0,1.0,42.0,40.0,13.0,58.0,31.0,53.0,1.0,21.0,175.0,1.3,2024-05-26 03:00:00,UIZ,,2024,5,26,3,0
26/05/2024 05:00,0.62,0.0,28.0,28.0,25.0,53.0,31.0,59.0,1.0,19.0,159.0,1.1,2024-05-26 05:00:00,UIZ,,2024,5,26,5,0
26/05/2024 07:00,0.84,9.0,48.0,40.0,12.0,48.0,26.0,67.0,1.0,19.0,105.0,1.3,2024-05-26 07:00:00,UIZ,,2024,5,26,7,0
26/05/2024 08:00,0.69,6.0,31.0,26.0,31.0,51.0,33.0,62.0,1.0,20.0,186.0,1.3,2024-05-26 08:00:00,UIZ,,2024,5,26,8,0
26/05/2024 09:00,0.39,1.0,13.0,12.0,60.0,50.0,30.0,52.0,1.0,21.0,165.0,1.3,2024-05-26 09:00:00,UIZ,,2024,5,26,9,0
26/05/2024 10:00,0.37,1.0,12.0,11.0,82.0,37.0,21.0,42.0,1.0,23.0,157.0,1.1,2024-05-26 10:00:00,UIZ,,2024,5,26,10,0
26/05/2024 11:00,0.41,0.0,15.0,15.0,99.0,40.0,27.0,33.0,1.0,25.0,24.0,1.4,2024-05-26 11:00:00,UIZ,,2024,5,26,11,0
26/05/2024 12:00,0.42,0.0,17.0,17.0,115.0,38.0,25.0,27.0,1.0,27.0,39.0,1.6,2024-05-26 12:00:00,UIZ,,2024,5,26,12,0
26/05/2024 13:00,0.34,0.0,12.0,12.0,124.0,40.0,25.0,21.0,1.0,28.0,347.0,1.7,2024-05-26 13:00:00,UIZ,,2024,5,26,13,0
26/05/2024 14:00,0.23,0.0,7.0,7.0,107.0,39.0,25.0,15.0,2.0,30.0,46.0,1.9,2024-05-26 14:00:00,UIZ,,2024,5,26,14,0
26/05/2024 15:00,0.18,0.0,5.0,6.0,101.0,25.0,12.0,14.0,1.0,30.0,58.0,1.9,2024-05-26 15:00:00,UIZ,,2024,5,26,15,0
26/05/2024 16:00,0.2,0.0,6.0,6.0,108.0,37.0,19.0,14.0,1.0,31.0,77.0,1.7,2024-05-26 16:00:00,UIZ,,2024,5,26,16,0
26/05/2024 17:00,0.24,0.0,7.0,7.0,105.0,36.0,19.0,16.0,2.0,31.0,46.0,2.2,2024-05-26 17:00:00,UIZ,,2024,5,26,17,0
26/05/2024 21:00,0.34,0.0,11.0,11.0,53.0,30.0,22.0,60.0,0.0,19.0,227.0,3.1,2024-05-26 21:00:00,UIZ,,2024,5,26,21,0
26/05/2024 22:00,0.38,0.0,14.0,14.0,41.0,23.0,16.0,50.0,0.0,20.0,160.0,2.2,2024-05-26 22:00:00,UIZ,,2024,5,26,22,0
26/05/2024 23:00,0.45,0.0,19.0,19.0,33.0,27.0,19.0,42.0,1.0,21.0,254.0,1.6,2024-05-26 23:00:00,UIZ,,2024,5,26,23,0
27/05/2024 01:00,0.33,0.0,19.0,19.0,26.0,21.0,14.0,50.0,2.0,19.0,58.0,1.2,2024-05-27 01:00:00,UIZ,,2024,5,27,1,0
27/05/2024 03:00,0.31,0.0,15.0,16.0,22.0,14.0,4.0,59.0,2.0,18.0,166.0,1.1,2024-05-27 03:00:00,UIZ,,2024,5,27,3,0
27/05/2024 10:00,0.76,9.0,42.0,33.0,48.0,36.0,17.0,40.0,3.0,22.0,73.0,1.3,2024-05-27 10:00:00,UIZ,,2024,5,27,10,0
27/05/2024 11:00,0.59,3.0,31.0,28.0,72.0,41.0,20.0,33.0,2.0,24.0,46.0,1.4,2024-05-27 11:00:00,UIZ,,2024,5,27,11,0
27/05/2024 12:00,0.65,4.0,39.0,35.0,84.0,39.0,20.0,27.0,2.0,25.0,26.0,1.5,2024-05-27 12:00:00,UIZ,,2024,5,27,12,0
27/05/2024 14:00,0.32,1.0,18.0,17.0,107.0,36.0,19.0,18.0,2.0,28.0,292.0,1.7,2024-05-27 14:00:00,UIZ,,2024,5,27,14,0
27/05/2024 15:00,0.25,1.0,16.0,15.0,95.0,49.0,29.0,15.0,1.0,29.0,355.0,1.8,2024-05-27 15:00:00,UIZ,,2024,5,27,15,0
27/05/2024 16:00,0.21,0.0,9.0,10.0,103.0,32.0,13.0,14.0,1.0,30.0,52.0,1.4,2024-05-27 16:00:00,UIZ,,2024,5,27,16,0
27/05/2024 17:00,0.27,0.0,11.0,11.0,93.0,39.0,17.0,16.0,1.0,29.0,74.0,2.5,2024-05-27 17:00:00,UIZ,,2024,5,27,17,0
27/05/2024 18:00,0.33,0.0,12.0,12.0,85.0,54.0,14.0,20.0,1.0,28.0,162.0,2.7,2024-05-27 18:00:00,UIZ,,2024,5,27,18,0
27/05/2024 19:00,0.43,0.0,18.0,18.0,70.0,42.0,14.0,21.0,1.0,27.0,180.0,1.6,2024-05-27 19:00:00,UIZ,,2024,5,27,19,0
27/05/2024 20:00,0.68,2.0,38.0,36.0,58.0,35.0,18.0,29.0,1.0,26.0,296.0,1.2,2024-05-27 20:00:00,UIZ,,2024,5,27,20,0
27/05/2024 21:00,0.95,2.0,51.0,49.0,32.0,41.0,20.0,30.0,1.0,25.0,280.0,1.7,2024-05-27 21:00:00,UIZ,,2024,5,27,21,0
27/05/2024 22:00,0.87,4.0,50.0,45.0,19.0,49.0,22.0,33.0,1.0,24.0,279.0,1.4,2024-05-27 22:00:00,UIZ,,2024,5,27,22,0
27/05/2024 23:00,0.69,0.0,26.0,26.0,49.0,61.0,26.0,34.0,1.0,24.0,183.0,1.6,2024-05-27 23:00:00,UIZ,,2024,5,27,23,0
28/05/2024 00:00,0.75,0.0,35.0,34.0,25.0,80.0,39.0,38.0,1.0,23.0,356.0,1.5,2024-05-28 00:00:00,UIZ,,2024,5,28,0,0
28/05/2024 10:00,0.77,8.0,42.0,35.0,52.0,72.0,35.0,30.0,4.0,23.0,126.0,1.4,2024-05-28 10:00:00,UIZ,,2024,5,28,10,0
28/05/2024 11:00,0.42,1.0,17.0,16.0,71.0,60.0,28.0,20.0,1.0,24.0,118.0,1.3,2024-05-28 11:00:00,UIZ,,2024,5,28,11,0
28/05/2024 12:00,0.29,0.0,9.0,9.0,76.0,50.0,20.0,16.0,0.0,26.0,141.0,1.6,2024-05-28 12:00:00,UIZ,,2024,5,28,12,0
28/05/2024 13:00,0.24,0.0,8.0,8.0,85.0,58.0,19.0,15.0,0.0,27.0,156.0,1.7,2024-05-28 13:00:00,UIZ,,2024,5,28,13,0
28/05/2024 14:00,0.24,0.0,7.0,7.0,92.0,42.0,14.0,15.0,0.0,28.0,88.0,1.8,2024-05-28 14:00:00,UIZ,,2024,5,28,14,0
28/05/2024 15:00,0.22,0.0,6.0,6.0,91.0,48.0,15.0,14.0,0.0,28.0,117.0,1.6,2024-05-28 15:00:00,UIZ,,2024,5,28,15,0
28/05/2024 16:00,0.25,0.0,8.0,8.0,99.0,56.0,22.0,14.0,1.0,29.0,193.0,1.7,2024-05-28 16:00:00,UIZ,,2024,5,28,16,0
28/05/2024 17:00,0.28,0.0,9.0,9.0,102.0,62.0,22.0,14.0,1.0,29.0,153.0,1.6,2024-05-28 17:00:00,UIZ,,2024,5,28,17,0
28/05/2024 18:00,0.28,0.0,8.0,9.0,90.0,57.0,22.0,16.0,1.0,28.0,151.0,1.9,2024-05-28 18:00:00,UIZ,,2024,5,28,18,0
28/05/2024 19:00,0.34,0.0,11.0,11.0,78.0,64.0,21.0,18.0,2.0,27.0,160.0,2.5,2024-05-28 19:00:00,UIZ,,2024,5,28,19,0
28/05/2024 20:00,0.63,1.0,27.0,26.0,57.0,57.0,21.0,20.0,2.0,26.0,217.0,1.7,2024-05-28 20:00:00,UIZ,,2024,5,28,20,0
28/05/2024 21:00,0.54,0.0,21.0,21.0,60.0,51.0,24.0,23.0,2.0,25.0,232.0,1.8,2024-05-28 21:00:00,UIZ,,2024,5,28,21,0
28/05/2024 22:00,0.78,2.0,39.0,38.0,30.0,42.0,20.0,32.0,1.0,24.0,340.0,2.0,2024-05-28 22:00:00,UIZ,,2024,5,28,22,0
28/05/2024 23:00,0.84,1.0,40.0,39.0,23.0,85.0,37.0,36.0,1.0,23.0,16.0,1.4,2024-05-28 23:00:00,UIZ,,2024,5,28,23,0
29/05/2024 01:00,0.67,0.0,37.0,37.0,22.0,73.0,35.0,40.0,1.0,22.0,7.0,1.1,2024-05-29 01:00:00,UIZ,,2024,5,29,1,0
29/05/2024 03:00,0.71,1.0,37.0,37.0,15.0,78.0,45.0,43.0,1.0,21.0,150.0,1.3,2024-05-29 03:00:00,UIZ,,2024,5,29,3,0
29/05/2024 05:00,0.53,0.0,25.0,25.0,22.0,54.0,30.0,42.0,1.0,19.0,218.0,1.2,2024-05-29 05:00:00,UIZ,,2024,5,29,5,0
29/05/2024 06:00,0.59,2.0,35.0,33.0,21.0,65.0,38.0,56.0,5.0,19.0,340.0,2.2,2024-05-29 06:00:00,UIZ,,2024,5,29,6,0
