CO,NO,NOX,NO2,O3,PM10,PM25,RH,SO2,TMP,WDR,WSP
0.68,4.0,28.0,24.0,68.0,40.0,18.0,28.0,1.0,24.0,309.0,1.6
0.62,3.0,30.0,27.0,71.0,26.0,14.0,22.0,2.0,26.0,331.0,2.5
0.62,4.0,35.0,31.0,73.0,27.0,15.0,23.0,2.0,26.0,343.0,2.1
0.7,2.0,38.0,36.0,74.0,38.0,27.0,24.0,3.0,26.0,350.0,1.6
1.76,35.0,122.0,88.0,20.0,48.0,31.0,26.0,4.0,25.0,338.0,1.3
1.24,22.0,74.0,52.0,26.0,64.0,40.0,31.0,2.0,24.0,23.0,3.4
0.63,2.0,39.0,37.0,27.0,49.0,25.0,34.0,1.0,23.0,32.0,2.9
0.7,2.0,42.0,41.0,24.0,31.0,17.0,33.0,1.0,22.0,16.0,2.1
0.71,7.0,46.0,39.0,12.0,22.0,8.0,24.0,1.0,22.0,285.0,2.2
0.89,12.0,61.0,49.0,9.0,35.0,20.0,34.0,1.0,21.0,298.0,1.6
0.66,3.0,39.0,36.0,14.0,37.0,21.0,37.0,1.0,20.0,301.0,1.2
0.78,25.0,71.0,45.0,3.0,40.0,25.0,42.0,1.0,19.0,9.0,0.5
0.98,51.0,102.0,50.0,2.0,41.0,24.0,44.0,2.0,18.0,60.0,1.2
1.03,58.0,110.0,52.0,2.0,47.0,28.0,45.0,2.0,18.0,1.0,1.2
1.95,112.0,161.0,49.0,2.0,49.0,29.0,48.0,3.0,17.0,323.0,1.2
1.77,137.0,189.0,51.0,3.0,60.0,37.0,49.0,4.0,17.0,331.0,1.3
1.97,152.0,215.0,63.0,3.0,66.0,40.0,45.0,5.0,19.0,117.0,0.8
2.16,131.0,224.0,93.0,5.0,78.0,42.0,40.0,5.0,20.0,59.0,1.0
1.83,69.0,166.0,97.0,16.0,88.0,52.0,37.0,4.0,22.0,2.0,1.7
0.89,11.0,58.0,47.0,53.0,92.0,61.0,30.0,2.0,24.0,351.0,1.9
0.67,3.0,30.0,27.0,83.0,53.0,34.0,25.0,2.0,26.0,11.0,2.2
0.68,3.0,28.0,25.0,90.0,51.0,33.0,22.0,2.0,27.0,343.0,2.2
0.47,2.0,22.0,20.0,84.0,58.0,38.0,17.0,1.0,28.0,10.0,3.0
0.54,2.0,22.0,20.0,90.0,37.0,20.0,16.0,2.0,28.0,346.0,2.5
0.47,2.0,22.0,20.0,87.0,49.0,32.0,15.0,2.0,29.0,22.0,2.8
0.7,5.0,35.0,30.0,74.0,26.0,12.0,15.0,2.0,29.0,329.0,3.4
0.67,4.0,38.0,34.0,76.0,42.0,25.0,16.0,3.0,29.0,323.0,3.0
0.65,2.0,37.0,35.0,63.0,47.0,28.0,17.0,3.0,28.0,4.0,3.4
0.46,2.0,27.0,25.0,35.0,53.0,28.0,21.0,1.0,26.0,24.0,4.9
0.5,4.0,35.0,31.0,24.0,46.0,13.0,19.0,1.0,25.0,35.0,4.3
0.45,2.0,30.0,28.0,25.0,31.0,12.0,19.0,0.0,23.0,27.0,3.1
0.81,14.0,54.0,40.0,12.0,24.0,9.0,20.0,1.0,23.0,344.0,1.4
0.77,2.0,30.0,28.0,38.0,63.0,46.0,36.0,2.0,24.0,244.0,1.8
0.56,5.0,39.0,35.0,15.0,27.0,9.0,25.0,1.0,22.0,264.0,1.9
0.75,11.0,55.0,44.0,5.0,24.0,9.0,26.0,1.0,22.0,239.0,1.3
0.44,3.0,25.0,22.0,34.0,29.0,12.0,30.0,1.0,21.0,183.0,2.6
0.35,0.0,13.0,13.0,39.0,31.0,17.0,32.0,1.0,20.0,165.0,2.0
0.64,58.0,97.0,39.0,8.0,28.0,16.0,34.0,2.0,19.0,83.0,1.5
1.22,103.0,146.0,44.0,2.0,40.0,21.0,37.0,3.0,18.0,50.0,1.0
1.62,117.0,160.0,43.0,2.0,51.0,28.0,37.0,3.0,19.0,0.0,1.0
1.58,86.0,137.0,51.0,3.0,53.0,25.0,35.0,3.0,20.0,331.0,1.1
1.32,53.0,111.0,58.0,9.0,61.0,35.0,32.0,3.0,21.0,328.0,1.5
1.0,30.0,88.0,58.0,20.0,54.0,32.0,28.0,3.0,23.0,357.0,1.7
0.72,9.0,44.0,35.0,47.0,53.0,31.0,24.0,1.0,25.0,337.0,2.1
0.59,4.0,29.0,25.0,69.0,49.0,32.0,20.0,1.0,26.0,360.0,1.9
0.56,2.0,24.0,22.0,86.0,27.0,15.0,19.0,1.0,28.0,80.0,1.9
0.53,2.0,22.0,20.0,97.0,32.0,20.0,16.0,1.0,28.0,18.0,2.5
0.58,1.0,24.0,23.0,113.0,37.0,22.0,16.0,1.0,29.0,49.0,2.1
0.52,2.0,31.0,30.0,113.0,42.0,26.0,17.0,2.0,28.0,50.0,2.8
0.55,1.0,28.0,26.0,99.0,52.0,34.0,18.0,1.0,28.0,77.0,2.7
0.57,0.0,20.0,20.0,93.0,47.0,29.0,21.0,1.0,28.0,105.0,2.9
0.84,1.0,26.0,26.0,78.0,60.0,35.0,27.0,1.0,27.0,163.0,3.0
0.99,0.0,31.0,31.0,55.0,69.0,43.0,33.0,1.0,25.0,164.0,2.8
1.01,0.0,34.0,34.0,49.0,72.0,53.0,34.0,1.0,24.0,142.0,1.6
0.96,0.0,35.0,35.0,48.0,67.0,49.0,34.0,1.0,24.0,129.0,1.9
1.01,0.0,33.0,33.0,46.0,64.0,49.0,34.0,1.0,24.0,181.0,1.6
1.31,25.0,80.0,55.0,3.0,49.0,33.0,39.0,2.0,21.0,264.0,0.8
0.59,1.0,23.0,22.0,38.0,50.0,36.0,37.0,3.0,23.0,250.0,1.7
0.61,1.0,25.0,24.0,33.0,38.0,25.0,38.0,1.0,23.0,210.0,0.7
0.69,0.0,22.0,21.0,40.0,34.0,24.0,41.0,1.0,22.0,169.0,2.1
0.61,0.0,18.0,18.0,39.0,57.0,45.0,44.0,1.0,21.0,150.0,1.8
0.55,0.0,17.0,17.0,40.0,58.0,46.0,45.0,1.0,20.0,171.0,1.9
0.65,1.0,28.0,27.0,29.0,46.0,36.0,46.0,1.0,20.0,156.0,1.9
0.96,8.0,54.0,46.0,9.0,46.0,35.0,45.0,1.0,20.0,138.0,1.6
1.2,26.0,76.0,50.0,8.0,51.0,38.0,46.0,2.0,21.0,68.0,0.9
1.3,33.0,89.0,55.0,13.0,60.0,42.0,43.0,2.0,22.0,28.0,1.2
1.07,18.0,70.0,52.0,30.0,66.0,48.0,38.0,2.0,23.0,67.0,1.8
0.75,6.0,38.0,32.0,58.0,60.0,43.0,32.0,2.0,24.0,14.0,1.9
0.8,5.0,35.0,31.0,80.0,48.0,34.0,28.0,2.0,26.0,323.0,2.5
0.75,3.0,28.0,25.0,89.0,46.0,32.0,25.0,2.0,27.0,333.0,2.2
0.7,2.0,28.0,26.0,78.0,74.0,52.0,24.0,2.0,27.0,297.0,1.9
0.76,2.0,30.0,28.0,82.0,49.0,31.0,24.0,2.0,27.0,266.0,1.4
0.98,4.0,41.0,36.0,58.0,45.0,31.0,37.0,2.0,24.0,273.0,3.9
1.06,10.0,58.0,48.0,43.0,50.0,31.0,47.0,1.0,21.0,341.0,3.7
1.57,12.0,80.0,68.0,33.0,39.0,30.0,41.0,2.0,23.0,224.0,2.2
1.29,7.0,64.0,57.0,30.0,47.0,34.0,38.0,1.0,24.0,210.0,1.1
1.52,3.0,72.0,70.0,17.0,43.0,31.0,38.0,1.0,23.0,138.0,0.6
2.15,27.0,120.0,93.0,6.0,45.0,32.0,39.0,2.0,23.0,163.0,0.7
2.26,54.0,143.0,89.0,2.0,63.0,44.0,38.0,2.0,23.0,336.0,0.8
1.81,41.0,108.0,67.0,3.0,55.0,36.0,35.0,2.0,22.0,257.0,1.2
1.6,48.0,103.0,56.0,2.0,39.0,26.0,41.0,2.0,20.0,322.0,1.1
1.42,31.0,83.0,53.0,3.0,47.0,34.0,42.0,2.0,20.0,266.0,0.9
1.57,41.0,94.0,53.0,3.0,49.0,32.0,44.0,2.0,19.0,180.0,1.1
1.14,14.0,60.0,46.0,2.0,49.0,36.0,48.0,2.0,19.0,179.0,1.2
1.1,15.0,61.0,46.0,2.0,59.0,48.0,49.0,1.0,18.0,144.0,0.6
1.69,67.0,115.0,48.0,2.0,51.95631067961165,28.13929539295393,51.0,2.0,18.0,127.0,0.9
1.96,121.0,173.0,52.0,2.0,51.95631067961165,28.13929539295393,49.0,3.0,18.0,36.0,1.1
1.45,76.0,129.0,53.0,4.0,65.0,45.0,40.0,3.0,18.0,18.0,0.9
1.22,32.0,92.0,60.0,13.0,74.0,47.0,36.0,3.0,20.0,39.0,1.2
1.0,18.0,72.0,54.0,33.0,67.0,44.0,33.0,3.0,22.0,56.0,1.7
0.63,9.0,50.0,41.0,55.0,70.0,48.0,27.0,3.0,24.0,73.0,2.8
0.6,3.0,27.0,25.0,86.0,51.0,36.0,26.0,2.0,25.0,71.0,1.8
0.71,2.0,31.0,29.0,102.0,53.0,37.0,24.0,2.0,26.0,15.0,1.7
0.69,1.0,23.0,22.0,98.0,60.0,42.0,22.0,2.0,27.0,204.0,2.2
0.57,1.0,17.0,16.0,79.0,51.0,34.0,22.0,1.0,28.0,169.0,3.8
0.7,2.0,23.0,22.0,73.0,51.0,29.0,23.0,1.0,28.0,181.0,3.5
0.67,2.0,24.0,22.0,66.0,48.0,30.0,22.0,1.0,28.0,178.0,3.8
0.68,3.0,25.0,22.0,61.0,46.0,28.0,22.0,1.0,27.0,188.0,4.4
0.66,2.0,26.0,24.0,58.0,51.0,30.0,23.0,1.0,27.0,182.0,4.1
0.74,2.0,29.0,27.0,52.0,45.0,28.0,24.0,1.0,25.0,189.0,3.7
0.76,2.0,33.0,31.0,40.0,39.0,25.0,22.0,1.0,23.0,172.0,2.5
1.19,8.0,63.0,55.0,13.0,46.0,34.0,25.0,1.0,22.0,155.0,0.7
0.77,5.0,40.0,35.67358384744812,37.599162011173185,46.0,34.0,29.0,2.0,21.0,92.0,0.9
0.77,5.0,40.0,35.67358384744812,37.599162011173185,51.95631067961165,28.13929539295393,33.0,2.0,20.0,347.0,1.0
0.77,5.0,40.0,35.67358384744812,37.599162011173185,51.95631067961165,28.13929539295393,33.0,2.0,20.0,257.0,1.1
1.09,18.0,69.0,50.0,11.0,51.95631067961165,28.13929539295393,34.0,2.0,19.0,193.0,0.8
1.3,28.0,87.0,59.0,2.0,51.95631067961165,28.13929539295393,38.0,2.0,18.0,161.0,1.6
1.37,31.0,84.0,53.0,3.0,51.95631067961165,28.13929539295393,39.0,2.0,18.0,163.0,1.6
1.14,18.0,68.0,51.0,5.0,51.95631067961165,28.13929539295393,39.0,1.0,18.0,153.0,1.0
1.43,52.0,108.0,56.0,7.0,51.95631067961165,28.13929539295393,36.0,2.0,19.0,38.0,0.7
0.86,15.0,55.0,40.0,29.0,56.0,42.0,28.0,2.0,21.0,327.0,1.9
0.69,7.0,40.0,33.0,51.0,41.0,30.0,24.0,2.0,23.0,321.0,1.4
0.55,2.0,25.0,23.0,75.0,43.0,31.0,20.0,1.0,25.0,92.0,1.6
0.53,1.0,20.0,18.0,94.0,38.0,29.0,18.0,1.0,26.0,9.0,2.1
0.44,0.0,13.0,13.0,105.0,39.0,31.0,15.0,1.0,28.0,108.0,2.5
0.42,0.0,14.0,13.0,105.0,30.0,22.0,13.0,1.0,29.0,80.0,2.5
0.49,1.0,16.0,16.0,105.0,50.0,37.0,13.0,1.0,29.0,154.0,1.9
0.49,0.0,13.0,13.0,94.0,32.0,22.0,17.0,1.0,29.0,156.0,3.4
0.49,0.0,13.0,13.0,74.0,43.0,26.0,19.0,1.0,29.0,161.0,3.8
0.44,0.0,11.0,11.0,65.0,46.0,28.0,20.0,1.0,28.0,159.0,4.8
0.43,0.0,11.0,11.0,60.0,51.0,26.0,20.0,1.0,26.0,161.0,4.7
0.41,0.0,13.0,12.0,54.0,53.0,31.0,18.0,1.0,25.0,164.0,4.7
0.49,0.0,20.0,19.0,44.0,34.0,21.0,18.0,1.0,24.0,170.0,3.4
0.66,1.0,34.0,33.0,26.0,24.0,14.0,19.0,1.0,23.0,146.0,1.9
0.74,1.0,39.0,37.0,21.0,27.0,17.0,21.0,1.0,22.0,160.0,1.6
0.82,2.0,40.0,38.0,25.0,45.0,30.0,29.0,1.0,22.0,128.0,1.2
1.15,12.0,63.0,51.0,4.0,51.95631067961165,28.13929539295393,26.0,1.0,20.0,143.0,1.1
1.18,27.0,88.0,61.0,2.0,51.95631067961165,28.13929539295393,28.0,2.0,19.0,139.0,1.4
1.22,42.0,97.0,55.0,2.0,51.95631067961165,28.13929539295393,30.0,2.0,19.0,222.0,0.6
1.23,25.0,77.0,52.0,2.0,51.95631067961165,28.13929539295393,31.0,2.0,19.0,335.0,0.7
1.22,39.0,86.0,47.0,2.0,51.95631067961165,28.13929539295393,33.0,2.0,18.0,299.0,1.3
1.55,89.0,138.0,49.0,2.0,51.95631067961165,28.13929539295393,34.0,3.0,18.0,276.0,0.8
1.49,83.0,132.0,49.0,2.0,51.95631067961165,28.13929539295393,34.0,4.0,18.0,6.0,0.9
2.06,148.0,210.0,63.0,3.0,52.0,39.0,32.0,6.0,19.0,109.0,1.1
1.73,79.0,152.0,73.0,7.0,51.95631067961165,28.13929539295393,28.0,6.0,21.0,136.0,0.8
1.39,44.0,121.0,77.0,20.0,51.95631067961165,28.13929539295393,23.0,5.0,23.0,104.0,1.4
0.95,12.0,64.0,52.0,54.0,65.0,49.0,19.0,3.0,25.0,55.0,1.9
0.67,2.0,26.0,24.0,93.0,53.0,41.0,16.0,1.0,27.0,121.0,2.1
0.55,2.0,18.0,16.0,76.0,32.0,22.0,13.0,1.0,29.0,171.0,3.7
0.77,5.0,40.0,35.67358384744812,37.599162011173185,41.0,29.0,11.0,2.0,29.0,180.0,3.8
0.77,5.0,40.0,35.67358384744812,37.599162011173185,51.95631067961165,28.13929539295393,11.0,2.0,29.0,173.0,3.8
0.69,2.0,24.0,22.0,45.0,51.95631067961165,28.13929539295393,17.0,1.0,28.0,172.0,4.5
0.74,1.0,26.0,24.0,45.0,55.0,32.0,20.0,1.0,27.0,167.0,4.0
0.82,1.0,30.0,28.0,39.0,53.0,30.0,22.0,1.0,25.0,159.0,3.8
0.69,1.0,24.0,23.0,42.0,50.0,30.0,22.0,1.0,24.0,151.0,3.2
0.64,1.0,23.0,22.0,43.0,41.0,22.0,23.0,1.0,24.0,141.0,2.7
0.66,1.0,24.0,24.0,40.0,40.0,25.0,27.0,1.0,23.0,144.0,1.9
0.73,4.0,33.0,29.0,34.0,41.0,27.0,28.0,1.0,23.0,261.0,1.4
0.85,2.0,44.0,42.0,20.0,44.0,30.0,30.0,1.0,22.0,138.0,1.3
0.85,1.0,44.0,43.0,15.0,56.0,38.0,33.0,1.0,21.0,144.0,1.1
0.9,3.0,48.0,45.0,11.0,58.0,38.0,35.0,1.0,20.0,215.0,1.1
0.95,6.0,55.0,49.0,6.0,59.0,42.0,36.0,1.0,20.0,170.0,0.8
0.87,5.0,46.0,42.0,9.0,51.0,34.0,38.0,1.0,19.0,180.0,1.1
1.27,28.0,78.0,50.0,1.0,57.0,40.0,41.0,2.0,18.0,152.0,0.9
2.12,103.0,155.0,52.0,1.0,66.0,44.0,43.0,3.0,18.0,133.0,0.4
2.21,105.0,165.0,60.0,2.0,81.0,48.0,38.0,4.0,20.0,142.0,0.7
1.62,122.0,200.0,78.0,4.0,82.0,45.0,36.0,6.0,21.0,99.0,1.5
0.88,17.0,67.0,50.0,30.0,95.0,59.0,31.0,3.0,23.0,54.0,1.5
0.81,9.0,48.0,39.0,52.0,66.0,43.0,27.0,4.0,24.0,61.0,1.9
0.66,5.0,37.0,32.0,70.0,61.0,37.0,23.0,7.0,26.0,58.0,1.9
0.63,5.0,31.0,26.0,82.0,53.0,33.0,20.0,4.0,27.0,12.0,1.9
0.62,7.0,40.0,33.0,98.0,52.0,34.0,18.0,4.0,29.0,125.0,2.0
0.68,1.0,29.0,27.0,122.0,54.0,37.0,17.0,3.0,29.0,144.0,1.9
0.57,3.0,28.0,25.0,100.0,62.0,44.0,16.0,3.0,29.0,123.0,2.3
0.75,2.0,26.0,24.0,83.0,63.0,37.0,19.0,2.0,29.0,167.0,3.1
0.77,1.0,26.0,25.0,85.0,60.0,32.0,19.0,2.0,29.0,170.0,2.2
0.68,1.0,22.0,21.0,68.0,57.0,32.0,22.0,1.0,28.0,161.0,4.0
0.66,1.0,20.0,20.0,55.0,59.0,30.0,23.0,1.0,26.0,162.0,4.0
0.62,0.0,19.0,19.0,54.0,50.0,27.0,26.0,1.0,25.0,159.0,3.1
0.74,1.0,28.0,27.0,41.0,42.0,24.0,27.0,1.0,24.0,136.0,2.5
0.82,2.0,33.0,31.0,36.0,40.0,24.0,27.0,1.0,24.0,173.0,1.6
0.82,1.0,30.0,29.0,32.0,39.0,25.0,32.0,1.0,23.0,282.0,0.8
0.83,2.0,39.0,37.0,21.0,35.0,21.0,31.0,1.0,22.0,169.0,0.7
1.04,13.0,69.0,56.0,3.0,41.0,25.0,33.0,1.0,21.0,118.0,1.3
0.77,3.0,44.0,41.0,12.0,50.0,30.0,35.0,1.0,21.0,112.0,0.9
0.82,5.0,50.0,45.0,5.0,44.0,26.0,37.0,1.0,20.0,111.0,1.2
0.83,3.0,48.0,45.0,7.0,47.0,30.0,38.0,1.0,19.0,126.0,0.7
1.04,15.0,70.0,55.0,2.0,54.0,37.0,40.0,2.0,19.0,155.0,1.2
1.34,45.0,93.0,49.0,1.0,57.0,38.0,43.0,2.0,19.0,183.0,0.8
1.19,38.0,91.0,53.0,6.0,56.0,35.0,40.0,2.0,20.0,108.0,0.5
1.0,24.0,76.0,52.0,16.0,55.0,34.0,34.0,2.0,22.0,26.0,1.3
0.84,12.0,57.0,45.0,38.0,53.0,35.0,30.0,2.0,24.0,6.0,1.5
0.52,3.0,24.0,21.0,71.0,45.0,31.0,25.0,1.0,25.0,71.0,1.6
0.55,3.0,24.0,21.0,86.0,35.0,25.0,22.0,1.0,27.0,121.0,2.2
0.51,1.0,14.0,13.0,92.0,37.0,25.0,19.0,1.0,29.0,157.0,2.5
0.52,1.0,13.0,13.0,94.0,40.0,26.0,18.0,1.0,30.0,137.0,2.2
0.57,2.0,20.0,17.0,82.0,49.0,30.0,19.0,2.0,30.0,73.0,2.7
0.57,1.0,17.0,16.0,82.0,62.0,28.0,21.0,1.0,30.0,168.0,2.7
0.57,1.0,13.0,13.0,78.0,59.0,31.0,21.0,1.0,30.0,159.0,3.7
0.58,1.0,15.0,14.0,63.0,49.0,23.0,23.0,2.0,29.0,170.0,4.6
0.54,1.0,12.0,12.0,62.0,55.0,24.0,25.0,2.0,27.0,163.0,4.8
0.52,0.0,12.0,12.0,57.0,57.0,26.0,28.0,1.0,26.0,164.0,4.5
0.53,0.0,13.0,13.0,51.0,52.0,28.0,30.0,1.0,25.0,165.0,3.9
0.53,0.0,13.0,12.0,48.0,39.0,23.0,31.0,1.0,24.0,158.0,3.1
0.71,1.0,26.0,25.0,33.0,37.0,23.0,33.0,1.0,24.0,148.0,1.3
1.52,30.0,87.0,56.0,2.0,48.0,29.0,29.0,2.0,23.0,193.0,1.3
0.79,1.0,29.0,28.0,25.0,40.0,24.0,34.0,1.0,23.0,106.0,1.2
0.63,0.0,23.0,23.0,27.0,41.0,25.0,37.0,1.0,22.0,122.0,1.3
0.59,1.0,22.0,21.0,28.0,47.0,31.0,38.0,1.0,21.0,139.0,1.4
0.63,1.0,21.0,19.0,31.0,50.0,32.0,39.0,1.0,21.0,159.0,1.0
0.78,4.0,36.0,33.0,16.0,39.0,25.0,40.0,1.0,20.0,148.0,1.1
0.85,9.0,48.0,39.0,16.0,45.0,31.0,34.0,2.0,21.0,230.0,1.6
1.37,40.0,88.0,48.0,3.0,37.0,25.0,40.0,2.0,20.0,201.0,1.5
0.97,15.0,52.0,37.0,19.0,50.0,29.0,34.0,2.0,22.0,231.0,2.1
0.9,7.0,41.0,34.0,49.0,37.0,19.0,30.0,1.0,24.0,97.0,1.7
0.78,3.0,30.0,28.0,77.0,40.0,24.0,26.0,1.0,26.0,71.0,1.6
0.69,2.0,21.0,20.0,91.0,49.0,33.0,22.0,1.0,28.0,198.0,2.1
0.65,1.0,19.0,17.0,99.0,46.0,32.0,20.0,1.0,29.0,164.0,2.6
0.6,1.0,17.0,16.0,100.0,43.0,27.0,19.0,1.0,30.0,120.0,2.3
0.58,1.0,15.0,15.0,97.0,41.0,24.0,19.0,1.0,30.0,134.0,2.5
0.61,0.0,17.0,17.0,81.0,60.0,33.0,22.0,1.0,29.0,117.0,3.0
0.75,2.0,26.0,24.0,66.0,74.0,29.0,28.0,1.0,28.0,155.0,3.3
0.73,1.0,25.0,24.0,55.0,68.0,31.0,25.0,1.0,28.0,147.0,2.5
0.74,2.0,30.0,28.0,45.0,54.0,27.0,24.0,1.0,28.0,127.0,3.1
0.9,6.0,39.0,33.0,30.0,58.0,23.0,22.0,1.0,27.0,213.0,3.4
0.85,7.0,40.0,32.0,27.0,51.0,20.0,22.0,1.0,26.0,210.0,3.7
0.93,5.0,42.0,37.0,20.0,43.0,25.0,25.0,1.0,25.0,200.0,2.1
1.26,11.0,61.0,50.0,7.0,48.0,30.0,28.0,1.0,24.0,184.0,1.3
2.25,5.0,40.0,35.67358384744812,37.599162011173185,83.0,50.0,56.0,2.0,21.0,74.0,1.5
1.62,37.0,90.0,53.0,1.0,60.0,33.0,33.0,2.0,22.0,195.0,1.2
1.2,15.0,67.0,52.0,1.0,58.0,30.0,34.0,2.0,21.0,103.0,1.1
1.1,16.0,67.0,51.0,1.0,61.0,37.0,35.0,1.0,21.0,122.0,0.8
0.98,11.0,58.0,46.0,6.0,64.0,41.0,36.0,1.0,20.0,350.0,0.8
1.32,21.0,67.0,46.0,2.0,58.0,38.0,36.0,2.0,20.0,307.0,1.4
1.38,44.0,89.0,45.0,1.0,60.0,38.0,37.0,2.0,19.0,328.0,1.2
2.25,127.0,176.0,49.0,0.0,53.0,31.0,40.0,3.0,19.0,171.0,1.0
2.06,144.0,208.0,64.0,1.0,73.0,41.0,39.0,6.0,20.0,59.0,0.8
1.56,59.0,129.0,69.0,9.0,86.0,51.0,33.0,4.0,22.0,2.0,1.0
1.35,20.0,90.0,70.0,32.0,79.0,49.0,28.0,4.0,24.0,38.0,1.0
0.96,7.0,50.0,44.0,65.0,82.0,56.0,24.0,3.0,27.0,18.0,2.2
0.76,4.0,32.0,28.0,86.0,67.0,41.0,20.0,2.0,28.0,29.0,2.2
0.6,1.0,19.0,18.0,103.0,55.0,32.0,18.0,2.0,30.0,79.0,2.1
0.68,1.0,22.0,21.0,118.0,59.0,37.0,17.0,2.0,31.0,100.0,2.1
0.74,1.0,23.0,22.0,125.0,56.0,32.0,16.0,2.0,32.0,178.0,2.2
0.64,3.0,36.0,33.0,87.0,61.0,32.0,17.0,2.0,31.0,82.0,2.5
0.77,2.0,30.0,28.0,65.0,66.0,29.0,31.0,2.0,27.0,168.0,3.9
1.37,5.0,55.0,50.0,33.0,68.0,27.0,38.0,2.0,27.0,81.0,1.9
0.95,6.0,49.0,43.0,52.0,59.0,33.0,41.0,2.0,23.0,1.0,5.3
1.36,15.0,84.0,68.0,23.0,70.0,37.0,45.0,2.0,23.0,55.0,2.7
1.55,15.0,92.0,77.0,10.0,52.0,38.0,45.0,2.0,23.0,5.0,1.6
2.05,33.0,113.0,80.0,3.0,57.0,38.0,48.0,2.0,22.0,334.0,1.3
2.64,83.0,164.0,80.0,0.0,64.0,40.0,53.0,3.0,22.0,80.0,1.1
0.82,3.0,38.0,35.0,32.0,45.0,20.0,35.0,1.0,23.0,152.0,2.5
0.77,5.0,40.0,35.67358384744812,37.599162011173185,82.0,45.0,57.0,2.0,20.0,42.0,1.0
0.77,5.0,40.0,35.67358384744812,37.599162011173185,57.0,36.0,36.0,2.0,22.0,161.0,3.1
0.77,5.0,40.0,35.67358384744812,37.599162011173185,64.0,42.0,36.0,2.0,22.0,185.0,1.6
0.56,2.0,17.0,15.0,43.0,58.0,37.0,39.0,2.0,21.0,152.0,1.7
1.71,77.0,133.0,57.0,1.0,50.0,25.0,55.0,3.0,19.0,341.0,1.4
1.91,121.0,183.0,61.0,0.0,76.0,43.0,61.0,4.0,19.0,7.0,1.4
2.42,176.0,234.0,58.0,1.0,100.0,53.0,62.0,5.0,19.0,81.0,1.0
2.43,131.0,201.0,70.0,2.0,108.0,58.0,55.0,5.0,20.0,0.0,0.7
1.88,62.0,154.0,92.0,8.0,111.0,66.0,45.0,4.0,22.0,33.0,1.1
1.29,21.0,94.0,73.0,35.0,103.0,64.0,36.0,4.0,24.0,56.0,1.2
0.83,6.0,45.0,39.0,64.0,87.0,56.0,27.0,2.0,27.0,22.0,1.4
0.68,2.0,25.0,22.0,88.0,67.0,45.0,21.0,2.0,28.0,10.0,2.1
0.63,1.0,23.0,22.0,103.0,45.0,29.0,18.0,3.0,30.0,95.0,2.1
0.63,1.0,20.0,19.0,113.0,54.0,37.0,17.0,3.0,31.0,147.0,2.2
0.73,1.0,23.0,22.0,137.0,47.0,31.0,16.0,3.0,32.0,293.0,2.3
0.8,1.0,28.0,27.0,100.0,61.0,43.0,18.0,2.0,32.0,209.0,3.9
0.77,2.0,28.0,26.0,61.0,66.0,33.0,24.0,1.0,28.0,179.0,4.0
0.79,2.0,32.0,30.0,64.0,66.0,35.0,28.0,2.0,27.0,194.0,4.0
0.78,2.0,30.0,29.0,61.0,62.0,31.0,27.0,2.0,26.0,189.0,4.5
0.61,1.0,20.0,19.0,59.0,51.0,31.0,28.0,1.0,25.0,158.0,3.1
0.77,1.0,37.0,36.0,35.0,42.0,27.0,31.0,1.0,25.0,72.0,1.7
0.86,2.0,43.0,42.0,28.0,39.0,25.0,36.0,1.0,23.0,9.0,1.7
1.04,6.0,53.0,48.0,17.0,57.0,24.0,39.0,2.0,22.0,90.0,1.0
0.53,0.0,16.0,15.0,46.0,45.0,22.0,38.0,1.0,22.0,169.0,3.3
0.46,1.0,12.0,12.0,49.0,40.0,21.0,40.0,1.0,22.0,156.0,3.1
0.46,0.0,13.0,13.0,46.0,36.0,20.0,41.0,1.0,22.0,141.0,3.0
0.78,4.0,41.0,36.0,17.0,34.0,20.0,44.0,2.0,21.0,87.0,0.9
0.95,7.0,57.0,50.0,2.0,42.0,26.0,48.0,2.0,20.0,71.0,0.8
1.31,39.0,94.0,54.0,0.0,38.0,22.0,50.0,2.0,20.0,138.0,0.4
1.28,42.0,88.0,46.0,11.0,51.0,30.0,46.0,2.0,21.0,159.0,0.8
0.87,8.0,40.0,31.0,35.0,57.0,31.0,39.0,2.0,23.0,158.0,1.3
0.84,5.0,34.0,30.0,64.0,46.0,30.0,34.0,2.0,25.0,87.0,1.3
0.75,3.0,24.0,21.0,75.0,49.0,25.0,23.0,1.0,29.0,208.0,1.7
0.61,1.0,16.0,15.0,86.0,47.0,26.0,19.0,2.0,31.0,125.0,2.2
0.61,2.0,16.0,14.0,85.0,42.0,24.0,17.0,2.0,32.0,202.0,2.4
0.78,4.0,28.0,24.0,74.0,47.0,27.0,16.0,4.0,33.0,165.5,4.2
0.61,1.0,19.0,18.0,77.0,52.0,22.0,16.0,8.0,32.0,129.0,3.2
0.82,4.0,34.0,30.0,64.0,55.0,21.0,19.0,3.0,30.0,318.0,5.6
0.76,3.0,30.0,27.0,59.0,74.0,32.0,21.0,5.0,29.0,109.0,3.8
0.7,1.0,25.0,24.0,56.0,53.0,31.0,30.0,3.0,26.0,124.0,4.0
0.88,1.0,35.0,34.0,47.0,54.0,32.0,30.0,3.0,26.0,136.0,2.5
1.42,7.0,61.0,54.0,29.0,51.0,35.0,31.0,4.0,26.0,217.0,2.2
