CO,NO,NOX,NO2,O3,PM10,PM25,RH,SO2,TMP,WDR,WSP
0.64,1.0,33.0,32.0,10.0,37.0,19.0,39.0,0.0,20.0,121.0,1.1
0.58,0.0,29.0,29.0,12.0,32.0,19.0,44.0,0.0,19.0,115.0,0.8
0.63,4.0,35.0,31.0,8.0,49.0,35.0,47.0,1.0,18.0,80.0,1.1
0.51,3.0,31.0,27.0,14.0,48.0,31.0,57.0,0.0,18.0,40.0,1.3
0.42,0.0,21.0,21.0,17.0,47.0,30.0,69.0,1.0,17.0,54.0,1.5
0.71,14.0,45.0,31.0,6.0,54.0,36.0,76.0,2.0,16.0,29.0,1.1
0.55,9.0,35.0,25.0,17.0,49.0,28.0,74.0,10.0,17.0,292.0,1.5
0.54,7.0,30.0,24.0,32.0,54.0,33.0,69.0,5.0,18.0,307.0,1.7
0.42,2.0,17.0,15.0,57.0,61.0,42.0,59.0,3.0,20.0,299.0,1.6
0.38,1.0,14.0,14.0,79.0,52.0,34.0,47.0,3.0,21.0,276.0,1.5
0.27,0.0,12.0,12.0,91.0,54.0,37.0,31.0,1.0,24.0,26.0,1.6
0.18,0.0,6.0,6.0,90.0,43.0,27.0,25.0,1.0,26.0,59.0,1.7
0.16,0.0,5.0,6.0,91.0,26.0,15.0,26.0,1.0,27.0,21.0,2.0
0.15,0.0,6.0,6.0,85.0,38.0,22.0,22.0,1.0,28.0,353.0,2.1
0.14,0.0,6.0,6.0,82.0,38.0,18.0,21.0,1.0,29.0,358.0,2.1
0.19,0.0,7.0,7.0,71.0,40.0,20.0,28.0,1.0,27.0,72.0,2.3
0.37,0.0,12.0,12.0,64.0,52.0,18.0,39.0,1.0,24.0,187.0,2.2
0.42,0.0,17.0,17.0,54.0,42.0,21.0,37.0,1.0,24.0,173.0,1.8
0.56,0.0,20.0,20.0,56.0,40.0,15.0,42.0,0.0,23.0,164.0,1.6
0.58,0.0,20.0,20.0,46.0,43.0,23.0,41.0,0.0,23.0,25.0,1.4
0.55,0.0,18.0,19.0,34.0,41.0,23.0,47.0,0.0,23.0,75.0,1.5
0.54,0.0,18.0,18.0,29.0,49.0,26.0,52.0,0.0,22.0,26.0,1.5
0.34,0.0,17.0,18.0,41.0,28.0,13.0,26.0,0.0,22.0,30.0,1.3
0.68,0.0,25.0,25.0,21.0,52.0,29.0,58.0,0.0,20.0,163.0,1.1
0.52,0.0,23.0,23.0,32.0,59.0,39.0,53.0,0.0,20.0,207.0,1.1
0.33,0.0,13.0,13.0,40.0,38.0,25.0,56.0,0.0,19.0,193.0,1.4
0.28,0.0,12.0,13.0,39.0,27.0,17.0,60.0,0.0,18.0,198.0,1.3
0.34,0.0,17.0,18.0,31.0,31.0,24.0,63.0,0.0,17.0,203.0,1.4
0.46,1.0,28.0,27.0,21.0,42.0,30.0,67.0,0.0,17.0,198.0,1.4
0.77,7.0,42.0,35.0,13.0,38.0,25.0,67.0,0.0,17.0,200.0,1.3
0.74,8.0,37.0,29.0,25.0,43.0,29.0,62.0,0.0,18.0,193.0,1.3
0.72,8.0,38.0,30.0,37.0,45.0,29.0,54.0,1.0,20.0,72.0,1.1
0.73,6.0,39.0,33.0,56.0,46.0,27.0,47.0,1.0,22.0,120.0,1.3
0.74,5.0,39.0,35.0,76.0,55.0,34.0,36.0,1.0,23.0,48.0,1.3
0.6,3.0,33.0,30.0,90.0,60.0,37.0,28.0,1.0,25.0,29.0,1.6
0.28,1.0,14.0,13.0,95.0,64.0,37.0,22.0,1.0,27.0,19.0,2.1
0.22,1.0,14.0,12.0,86.0,47.0,23.0,18.0,1.0,28.0,4.0,2.8
0.23,3.0,22.0,18.0,78.0,48.0,15.0,15.0,1.0,29.0,345.0,2.2
0.25,2.0,21.0,18.0,84.0,51.0,20.0,15.0,1.0,29.0,5.0,2.6
0.22,1.0,15.0,14.0,81.0,55.0,19.0,13.0,1.0,30.0,20.5,2.7
0.25,0.0,14.0,13.0,63.0,54.0,16.0,15.0,0.0,29.0,36.0,3.0
0.31,0.0,13.0,13.0,57.0,52.0,15.0,21.0,0.0,28.0,51.0,3.1
0.45,0.0,19.0,20.0,58.0,51.0,16.0,25.0,0.0,26.0,71.0,2.8
0.37,0.0,16.0,17.0,49.0,51.0,19.0,20.0,0.0,25.0,63.0,2.8
0.32,0.0,15.0,16.0,46.0,34.0,14.0,23.0,0.0,24.0,48.0,2.1
0.39,0.0,21.0,21.0,38.0,31.0,15.0,25.0,0.0,23.0,33.0,1.6
0.41,2.0,26.0,26.44950213371266,44.00657894736842,36.0,23.0,45.0,3.0,23.0,175.0,2.1
0.3,0.0,16.0,17.0,40.0,29.0,16.0,28.0,0.0,22.0,34.0,1.2
0.29,0.0,19.0,19.0,33.0,26.0,14.0,32.0,0.0,20.0,43.0,1.1
0.39,0.0,25.0,25.0,22.0,31.0,16.0,35.0,0.0,19.0,189.0,1.3
0.4,0.0,26.0,27.0,20.0,42.0,26.0,38.0,0.0,19.0,207.0,1.2
0.44,0.0,25.0,26.0,22.0,34.0,21.0,52.0,0.0,18.0,200.0,1.3
0.5,1.0,33.0,32.0,17.0,39.0,26.0,62.0,0.0,18.0,207.0,1.3
0.85,9.0,49.0,39.0,10.0,40.0,27.0,69.0,1.0,17.0,189.0,1.3
0.79,9.0,40.0,31.0,24.0,54.0,34.0,59.0,1.0,19.0,166.0,1.1
0.74,9.0,43.0,34.0,39.0,47.0,25.0,42.0,1.0,21.0,97.0,1.1
0.71,6.0,41.0,34.0,59.0,48.0,26.0,34.0,1.0,22.0,162.0,1.2
0.54,3.0,29.0,26.0,82.0,54.0,29.0,25.0,1.0,24.0,90.0,1.4
0.55,2.0,29.0,27.0,100.0,51.0,30.0,18.0,1.0,26.0,317.0,1.6
0.28,1.0,16.0,16.0,102.0,41.0,23.0,9.0,1.0,27.0,25.0,1.9
0.24,0.0,15.0,14.0,111.0,35.0,18.0,9.0,1.0,28.0,4.0,1.9
0.2,0.0,15.0,14.0,104.0,40.0,19.0,7.0,1.0,29.0,11.0,2.1
0.2,1.0,18.0,17.0,90.0,41.0,17.0,6.0,1.0,30.0,349.0,2.1
0.24,1.0,23.0,22.0,90.0,33.0,12.0,5.0,1.0,31.0,349.0,2.5
0.24,0.0,18.0,18.0,87.0,54.0,18.0,6.0,1.0,31.0,28.0,2.1
0.39,0.0,14.0,15.0,91.0,57.0,16.0,24.0,1.0,28.0,137.0,2.5
0.45,0.0,14.0,14.0,89.0,90.0,25.0,33.0,1.0,26.0,177.0,2.4
0.49,0.0,14.0,14.0,86.0,56.0,19.0,37.0,1.0,24.0,188.0,2.2
0.45,0.0,12.0,12.0,83.0,50.0,21.0,40.0,0.0,24.0,190.0,2.2
0.44,0.0,11.0,11.0,75.0,46.0,24.0,45.0,0.0,23.0,181.0,2.2
0.33,0.0,16.0,15.0,34.0,27.0,17.0,83.0,0.0,15.0,225.0,2.6
0.6,2.0,26.0,26.44950213371266,44.00657894736842,44.0,26.0,49.0,3.0,22.0,201.0,1.3
0.6,2.0,26.0,26.44950213371266,44.00657894736842,38.0,26.0,47.0,3.0,22.0,283.0,1.0
0.6,2.0,26.0,26.44950213371266,44.00657894736842,50.0,30.0,55.0,3.0,21.0,93.0,1.1
0.41,0.0,19.0,19.0,31.0,44.0,26.0,60.0,1.0,20.0,331.0,1.0
0.49,0.0,29.0,29.0,19.0,40.0,23.0,64.0,1.0,19.0,69.0,1.1
0.5,1.0,29.0,28.0,19.0,37.0,24.0,66.0,1.0,19.0,193.0,0.9
0.82,7.0,43.0,36.0,11.0,40.0,29.0,67.0,1.0,18.0,104.0,1.3
0.79,11.0,44.0,33.0,20.0,46.0,28.0,55.0,8.0,19.0,43.0,1.1
0.91,14.0,54.0,41.0,28.0,55.0,30.0,53.0,7.0,21.0,164.0,1.1
0.68,5.0,35.0,30.0,57.0,59.0,33.0,46.0,7.0,22.0,44.0,1.5
0.46,1.0,19.0,18.0,106.0,58.0,34.0,33.0,8.0,25.0,59.0,1.5
0.39,0.0,13.0,13.0,122.0,63.0,36.0,30.0,6.0,26.0,22.0,1.5
0.35,0.0,13.0,12.0,126.0,63.0,36.0,27.0,5.0,28.0,350.0,1.9
0.31,0.0,11.0,11.0,124.0,64.0,33.0,23.0,4.0,29.0,28.0,1.7
0.35,0.0,14.0,14.0,126.0,63.0,36.0,20.0,4.0,29.0,327.0,1.6
0.43,0.0,14.0,14.0,114.0,63.0,33.0,29.0,3.0,28.0,207.0,2.2
0.48,0.0,13.0,14.0,92.0,67.0,28.0,42.0,1.0,25.0,205.0,3.0
0.52,0.0,13.0,14.0,91.0,81.0,25.0,44.0,1.0,25.0,186.0,2.2
0.45,0.0,17.0,17.0,57.0,65.0,27.0,39.0,0.0,23.0,57.0,3.3
0.27,0.0,10.0,11.0,45.0,332.0,28.0,61.0,0.0,18.0,85.0,4.2
0.47,2.0,22.0,20.0,27.0,210.0,18.0,80.0,0.0,16.0,276.0,2.2
0.58,1.0,30.0,29.0,15.0,20.0,6.0,89.0,0.0,15.0,275.0,1.8
1.43,33.0,91.0,58.0,4.0,50.0,22.0,38.0,1.0,22.0,341.0,1.1
0.3,0.0,12.0,13.0,34.0,22.0,17.0,73.0,0.0,17.0,198.0,1.7
0.43,1.0,34.0,33.0,13.0,22.0,13.0,72.0,1.0,17.0,57.0,1.4
0.45,5.0,39.0,34.0,11.0,26.0,21.0,71.0,1.0,17.0,338.0,1.1
0.63,27.0,69.0,42.0,3.0,28.0,20.0,76.0,1.0,17.0,295.0,1.1
0.69,21.0,59.0,38.0,3.0,31.0,20.0,78.0,1.0,17.0,240.0,1.1
0.91,31.0,65.0,34.0,3.0,29.0,18.0,81.0,1.0,16.0,177.0,1.1
1.56,63.0,98.0,35.0,4.0,41.0,27.0,81.0,2.0,16.0,183.0,1.0
1.7,56.0,107.0,51.0,9.0,58.0,31.0,71.0,2.0,18.0,280.0,1.2
1.17,19.0,75.0,56.0,30.0,66.0,35.0,61.0,2.0,20.0,165.0,1.0
0.8,6.0,44.0,38.0,59.0,54.0,31.0,49.0,2.0,22.0,135.0,1.1
0.5,2.0,23.0,20.0,76.0,55.0,30.0,36.0,1.0,24.0,136.0,1.4
0.46,0.0,16.0,16.0,106.0,43.0,20.0,32.0,1.0,26.0,40.0,1.6
0.53,0.0,20.0,20.0,134.0,43.0,22.0,26.0,1.0,27.0,31.0,1.6
0.43,0.0,16.0,16.0,141.0,59.0,35.0,23.0,2.0,28.0,51.0,1.7
0.41,0.0,14.0,14.0,143.0,61.0,38.0,23.0,2.0,28.0,109.0,1.4
0.53,0.0,20.0,21.0,139.0,49.0,28.0,23.0,2.0,28.0,222.0,1.5
0.65,0.0,26.0,26.0,133.0,50.0,28.0,23.0,2.0,28.0,235.0,1.7
0.75,0.0,30.0,30.0,110.0,55.0,32.0,29.0,2.0,27.0,219.0,1.6
0.85,0.0,37.0,36.0,68.0,59.0,29.0,32.0,1.0,26.0,207.0,1.3
0.51,0.0,22.0,22.0,50.0,57.0,25.0,28.0,1.0,26.0,165.0,1.2
0.64,0.0,21.0,21.0,62.0,35.0,18.0,43.0,1.0,24.0,126.0,1.2
1.26,7.0,57.0,50.0,26.0,55.0,28.0,44.0,1.0,24.0,48.0,1.1
1.26,34.0,93.0,60.0,3.0,59.0,29.0,38.0,2.0,23.0,257.0,1.2
0.46,0.0,17.0,17.0,44.0,32.0,21.0,62.0,0.0,19.0,161.0,1.6
1.85,73.0,129.0,56.0,4.0,49.0,21.0,42.0,2.0,21.0,108.0,1.1
1.49,37.0,87.0,51.0,3.0,67.0,34.0,52.0,2.0,20.0,190.0,1.3
0.8,2.0,37.0,35.0,15.0,54.0,27.0,61.0,1.0,19.0,205.0,1.3
0.66,0.0,28.0,27.0,20.0,71.0,44.0,62.0,1.0,19.0,202.0,1.3
0.6,1.0,30.0,30.0,16.0,58.0,37.0,66.0,1.0,19.0,235.0,0.9
0.78,9.0,46.0,37.0,8.0,52.0,34.0,67.0,1.0,18.0,262.0,1.0
1.57,60.0,105.0,45.0,4.0,55.0,32.0,68.0,2.0,18.0,255.0,0.9
1.93,90.0,146.0,56.0,7.0,75.0,41.0,62.0,3.0,19.0,60.0,1.2
1.44,34.0,99.0,65.0,20.0,90.0,40.0,54.0,2.0,21.0,44.0,1.1
1.17,13.0,72.0,58.0,48.0,83.0,46.0,45.0,2.0,23.0,49.0,1.3
0.65,3.0,31.0,29.0,85.0,79.0,45.0,35.0,2.0,25.0,40.0,1.4
0.44,1.0,18.0,18.0,108.0,57.0,31.0,28.0,2.0,27.0,24.0,1.6
0.41,0.0,17.0,17.0,138.0,48.0,23.0,24.0,2.0,28.0,48.0,1.9
0.33,0.0,11.0,12.0,132.0,62.0,31.0,19.0,2.0,30.0,45.0,1.7
0.6,0.0,9.0,26.44950213371266,44.00657894736842,53.0,26.905244601145878,19.0,3.0,30.0,61.0,2.3
0.2,0.0,9.0,9.0,108.0,53.0,26.905244601145878,13.0,2.0,31.0,53.0,1.9
0.25,0.0,11.0,11.0,107.0,53.0,26.905244601145878,13.0,2.0,30.0,85.0,1.4
0.31,0.0,11.0,11.0,81.0,53.0,26.905244601145878,28.0,1.0,28.0,134.0,3.3
0.36,0.0,15.0,15.0,66.0,133.0,21.0,34.0,1.0,25.0,98.0,3.1
0.47,0.0,19.0,19.0,60.0,77.0,17.0,57.0,0.0,20.0,88.0,3.1
0.47,0.0,13.0,13.0,62.0,35.0,15.0,69.0,0.0,18.0,229.0,3.1
0.59,0.0,23.0,23.0,44.0,34.0,22.0,65.0,0.0,19.0,205.0,1.4
0.65,0.0,25.0,25.0,39.0,33.0,23.0,62.0,0.0,19.0,182.0,2.0
1.24,1.0,48.0,48.0,16.0,52.0,27.0,47.0,1.0,23.0,148.0,1.0
0.39,0.0,14.0,15.0,44.0,31.0,18.0,63.0,0.0,18.0,215.0,1.3
0.47,0.0,19.0,19.0,32.0,33.0,23.0,66.0,1.0,18.0,202.0,1.4
0.48,0.0,22.0,22.0,21.0,28.0,17.0,68.0,0.0,18.0,178.0,1.4
0.42,0.0,20.0,20.0,25.0,31.0,23.0,68.0,0.0,17.0,232.0,1.4
0.38,6.0,30.0,24.0,18.0,33.0,23.0,72.0,1.0,17.0,286.0,0.8
0.66,10.0,43.0,32.0,7.0,38.0,28.0,74.0,1.0,16.0,195.0,1.1
1.06,27.0,64.0,36.0,6.0,49.0,36.0,72.0,1.0,16.0,187.0,0.8
1.22,36.0,77.0,40.0,10.0,58.0,42.0,67.0,1.0,18.0,157.0,1.1
0.98,16.0,58.0,42.0,31.0,55.0,37.0,55.0,1.0,20.0,83.0,1.3
0.88,9.0,53.0,44.0,57.0,53.0,33.0,43.0,1.0,22.0,96.0,1.2
0.72,3.0,36.0,34.0,89.0,57.0,35.0,33.0,1.0,25.0,45.0,1.3
0.66,2.0,34.0,32.0,111.0,50.0,29.0,28.0,2.0,26.0,24.0,1.6
0.52,0.0,23.0,23.0,131.0,57.0,36.0,22.0,3.0,28.0,23.0,1.6
0.39,0.0,15.0,15.0,134.0,71.0,47.0,16.0,2.0,30.0,351.0,1.6
0.23,0.0,10.0,10.0,101.0,54.0,29.0,12.0,2.0,31.0,358.0,1.7
0.19,0.0,9.0,9.0,94.0,38.0,18.0,11.0,1.0,31.0,7.0,2.0
0.31,0.0,11.0,11.0,100.0,39.0,19.0,17.0,1.0,31.0,92.0,2.4
0.32,0.0,11.0,11.0,86.0,48.0,12.0,32.0,1.0,26.0,112.0,4.2
0.49,0.0,19.0,19.0,67.0,94.0,16.0,42.0,1.0,24.0,133.0,2.3
0.46,0.0,17.0,17.0,73.0,35.0,12.0,37.0,1.0,24.0,228.0,1.7
0.86,0.0,37.0,38.0,47.0,35.0,21.0,38.0,1.0,24.0,70.0,1.1
1.3,0.0,55.0,54.0,27.0,40.0,23.0,38.0,1.0,24.0,143.0,1.0
1.35,8.0,71.0,64.0,11.0,46.0,25.0,45.0,1.0,23.0,263.0,1.1
0.42,0.0,15.0,16.0,33.0,26.0,15.0,44.0,0.0,20.0,177.0,1.1
1.29,5.0,55.0,50.0,12.0,53.0,27.0,50.0,1.0,22.0,217.0,1.1
0.87,3.0,47.0,44.0,15.0,57.0,29.0,49.0,1.0,21.0,349.0,1.0
1.0,1.0,42.0,40.0,13.0,58.0,31.0,53.0,1.0,21.0,175.0,1.3
0.91,1.0,38.0,37.0,15.0,54.0,30.0,56.0,1.0,20.0,175.0,1.3
0.62,0.0,28.0,28.0,25.0,53.0,31.0,59.0,1.0,19.0,159.0,1.1
0.85,15.0,53.0,38.0,15.0,41.0,26.0,64.0,1.0,19.0,307.0,1.2
0.84,9.0,48.0,40.0,12.0,48.0,26.0,67.0,1.0,19.0,105.0,1.3
0.69,6.0,31.0,26.0,31.0,51.0,33.0,62.0,1.0,20.0,186.0,1.3
0.39,1.0,13.0,12.0,60.0,50.0,30.0,52.0,1.0,21.0,165.0,1.3
0.37,1.0,12.0,11.0,82.0,37.0,21.0,42.0,1.0,23.0,157.0,1.1
0.41,0.0,15.0,15.0,99.0,40.0,27.0,33.0,1.0,25.0,24.0,1.4
0.42,0.0,17.0,17.0,115.0,38.0,25.0,27.0,1.0,27.0,39.0,1.6
0.34,0.0,12.0,12.0,124.0,40.0,25.0,21.0,1.0,28.0,347.0,1.7
0.23,0.0,7.0,7.0,107.0,39.0,25.0,15.0,2.0,30.0,46.0,1.9
0.18,0.0,5.0,6.0,101.0,25.0,12.0,14.0,1.0,30.0,58.0,1.9
0.2,0.0,6.0,6.0,108.0,37.0,19.0,14.0,1.0,31.0,77.0,1.7
0.24,0.0,7.0,7.0,105.0,36.0,19.0,16.0,2.0,31.0,46.0,2.2
0.31,0.0,8.0,9.0,74.0,45.0,18.0,40.0,1.0,25.0,118.0,4.3
0.39,0.0,12.0,12.0,60.0,140.0,23.0,74.0,0.0,18.0,221.0,3.0
0.44,0.0,12.0,13.0,59.0,38.0,12.0,73.0,0.0,18.0,254.0,2.8
0.34,0.0,11.0,11.0,53.0,30.0,22.0,60.0,0.0,19.0,227.0,3.1
0.38,0.0,14.0,14.0,41.0,23.0,16.0,50.0,0.0,20.0,160.0,2.2
0.45,0.0,19.0,19.0,33.0,27.0,19.0,42.0,1.0,21.0,254.0,1.6
0.61,2.0,26.0,26.44950213371266,44.00657894736842,81.0,26.0,44.0,3.0,22.0,276.0,2.0
0.33,0.0,19.0,19.0,26.0,21.0,14.0,50.0,2.0,19.0,58.0,1.2
0.39,0.0,21.0,21.0,21.0,34.0,23.0,57.0,2.0,18.0,170.0,1.2
0.31,0.0,15.0,16.0,22.0,14.0,4.0,59.0,2.0,18.0,166.0,1.1
0.3,0.0,16.0,17.0,20.0,26.0,16.0,59.0,2.0,18.0,221.0,1.1
0.45,6.0,33.0,27.0,6.0,21.0,13.0,67.0,1.0,16.0,178.0,1.1
0.76,22.0,51.0,29.0,5.0,27.0,16.0,66.0,2.0,16.0,188.0,1.1
0.6,13.0,39.0,26.0,16.0,34.0,19.0,55.0,3.0,18.0,26.0,0.8
0.95,19.0,57.0,38.0,24.0,26.0,16.0,50.0,3.0,20.0,277.0,1.1
0.76,9.0,42.0,33.0,48.0,36.0,17.0,40.0,3.0,22.0,73.0,1.3
0.59,3.0,31.0,28.0,72.0,41.0,20.0,33.0,2.0,24.0,46.0,1.4
0.65,4.0,39.0,35.0,84.0,39.0,20.0,27.0,2.0,25.0,26.0,1.5
0.4,1.0,22.0,21.0,100.0,50.0,31.0,21.0,2.0,27.0,47.0,1.5
0.32,1.0,18.0,17.0,107.0,36.0,19.0,18.0,2.0,28.0,292.0,1.7
0.25,1.0,16.0,15.0,95.0,49.0,29.0,15.0,1.0,29.0,355.0,1.8
0.21,0.0,9.0,10.0,103.0,32.0,13.0,14.0,1.0,30.0,52.0,1.4
0.27,0.0,11.0,11.0,93.0,39.0,17.0,16.0,1.0,29.0,74.0,2.5
0.33,0.0,12.0,12.0,85.0,54.0,14.0,20.0,1.0,28.0,162.0,2.7
0.43,0.0,18.0,18.0,70.0,42.0,14.0,21.0,1.0,27.0,180.0,1.6
0.68,2.0,38.0,36.0,58.0,35.0,18.0,29.0,1.0,26.0,296.0,1.2
0.95,2.0,51.0,49.0,32.0,41.0,20.0,30.0,1.0,25.0,280.0,1.7
0.87,4.0,50.0,45.0,19.0,49.0,22.0,33.0,1.0,24.0,279.0,1.4
0.69,0.0,26.0,26.0,49.0,61.0,26.0,34.0,1.0,24.0,183.0,1.6
0.75,0.0,35.0,34.0,25.0,80.0,39.0,38.0,1.0,23.0,356.0,1.5
0.6,2.0,26.0,26.44950213371266,44.00657894736842,68.0,29.0,57.0,3.0,21.0,291.0,2.1
0.6,2.0,26.0,26.44950213371266,44.00657894736842,64.0,34.0,61.0,3.0,21.0,281.0,1.6
0.6,2.0,26.0,26.44950213371266,44.00657894736842,68.0,37.0,39.0,3.0,21.0,241.0,1.2
0.32,0.0,16.0,16.0,36.0,53.0,27.0,35.0,0.0,20.0,225.0,1.2
0.46,0.0,20.0,21.0,29.0,47.0,23.0,49.0,1.0,19.0,210.0,1.2
0.67,3.0,40.0,36.0,11.0,64.0,34.0,50.0,1.0,18.0,200.0,1.2
1.12,20.0,63.0,43.0,6.0,72.0,36.0,51.0,1.0,18.0,192.0,1.1
1.36,29.0,75.0,46.0,11.0,83.0,44.0,45.0,1.0,19.0,219.0,0.9
1.0,18.0,62.0,44.0,29.0,75.0,33.0,44.0,8.0,21.0,25.0,1.2
0.77,8.0,42.0,35.0,52.0,72.0,35.0,30.0,4.0,23.0,126.0,1.4
0.42,1.0,17.0,16.0,71.0,60.0,28.0,20.0,1.0,24.0,118.0,1.3
0.29,0.0,9.0,9.0,76.0,50.0,20.0,16.0,0.0,26.0,141.0,1.6
0.24,0.0,8.0,8.0,85.0,58.0,19.0,15.0,0.0,27.0,156.0,1.7
0.24,0.0,7.0,7.0,92.0,42.0,14.0,15.0,0.0,28.0,88.0,1.8
0.22,0.0,6.0,6.0,91.0,48.0,15.0,14.0,0.0,28.0,117.0,1.6
0.25,0.0,8.0,8.0,99.0,56.0,22.0,14.0,1.0,29.0,193.0,1.7
0.28,0.0,9.0,9.0,102.0,62.0,22.0,14.0,1.0,29.0,153.0,1.6
0.28,0.0,8.0,9.0,90.0,57.0,22.0,16.0,1.0,28.0,151.0,1.9
0.34,0.0,11.0,11.0,78.0,64.0,21.0,18.0,2.0,27.0,160.0,2.5
0.63,1.0,27.0,26.0,57.0,57.0,21.0,20.0,2.0,26.0,217.0,1.7
0.54,0.0,21.0,21.0,60.0,51.0,24.0,23.0,2.0,25.0,232.0,1.8
0.78,2.0,39.0,38.0,30.0,42.0,20.0,32.0,1.0,24.0,340.0,2.0
0.84,1.0,40.0,39.0,23.0,85.0,37.0,36.0,1.0,23.0,16.0,1.4
0.66,2.0,26.0,26.44950213371266,27.0,35.0,25.0,36.0,1.0,23.0,11.5,1.4
0.67,0.0,37.0,37.0,22.0,73.0,35.0,40.0,1.0,22.0,7.0,1.1
0.84,0.0,40.0,40.0,13.0,65.0,35.0,46.0,1.0,21.0,86.0,1.1
0.71,1.0,37.0,37.0,15.0,78.0,45.0,43.0,1.0,21.0,150.0,1.3
0.56,0.0,25.0,26.0,21.0,87.0,55.0,43.0,1.0,20.0,195.0,1.1
0.53,0.0,25.0,25.0,22.0,54.0,30.0,42.0,1.0,19.0,218.0,1.2
0.59,2.0,35.0,33.0,21.0,65.0,38.0,56.0,5.0,19.0,340.0,2.2
0.59,2.0,25.0,26.44950213371266,25.0,73.0,39.0,70.0,2.0,19.0,314.0,0.0
0.73,0.0,0.0,26.44950213371266,14.0,147.0,32.0,80.0,1.0,19.0,111.0,0.0
0.74,2.0,26.0,26.44950213371266,30.0,57.0,47.0,73.0,3.0,19.0,126.0,0.0
0.66,2.0,26.0,26.44950213371266,45.0,44.0,33.0,66.0,2.0,19.0,36.0,0.0
0.6,2.0,26.0,26.44950213371266,44.00657894736842,61.0,46.0,66.0,3.0,19.0,36.5,0.0
0.58,2.0,26.0,26.44950213371266,84.0,53.0,26.905244601145878,66.0,1.0,19.0,37.0,0.0
0.59,2.0,26.0,26.44950213371266,110.0,62.0,45.0,66.0,1.0,19.0,37.5,0.0
0.6,2.0,26.0,26.44950213371266,132.0,72.0,51.0,66.0,2.0,19.0,38.0,0.0
0.52,2.0,26.0,26.44950213371266,106.0,84.0,55.0,66.0,1.0,19.0,38.5,0.0
0.6,2.0,26.0,26.44950213371266,76.0,88.0,50.0,66.0,1.0,19.0,39.0,0.0
0.52,2.0,26.0,26.44950213371266,71.0,53.0,35.0,66.0,1.0,19.0,39.5,0.0
0.54,2.0,26.0,26.44950213371266,60.0,56.0,34.0,66.0,1.0,19.0,40.0,0.0
0.73,2.0,26.0,26.44950213371266,38.0,62.0,26.0,66.0,1.0,19.0,40.5,0.0
0.86,2.0,26.0,26.44950213371266,34.0,45.0,22.0,66.0,1.0,19.0,41.0,0.0
0.7,2.0,26.0,26.44950213371266,35.0,41.0,25.0,66.0,1.0,19.0,41.5,0.0
0.62,2.0,26.0,26.44950213371266,33.0,30.0,18.0,66.0,0.0,19.0,42.0,0.0
0.63,2.0,26.0,26.44950213371266,30.0,28.0,17.0,66.0,0.0,19.0,42.5,0.0
0.84,2.0,26.0,26.44950213371266,44.00657894736842,45.0,27.0,66.0,1.0,19.0,43.0,0.0
1.0,2.0,26.0,26.44950213371266,11.0,31.0,21.0,66.0,1.0,19.0,43.5,0.0
1.04,2.0,26.0,26.44950213371266,9.0,47.0,31.0,66.0,1.0,19.0,44.0,0.0
0.9,2.0,26.0,26.44950213371266,13.0,41.0,25.0,66.0,1.0,19.0,44.5,0.0
0.74,2.0,26.0,26.44950213371266,16.0,45.0,27.0,66.0,1.0,19.0,45.0,0.0
0.8,2.0,26.0,26.44950213371266,10.0,47.0,31.0,66.0,1.0,19.0,45.5,0.0
1.04,2.0,26.0,26.44950213371266,4.0,57.0,41.0,66.0,1.0,19.0,46.0,0.0
1.41,2.0,26.0,26.44950213371266,5.0,58.0,40.0,66.0,1.0,19.0,46.5,0.0
1.38,2.0,26.0,26.44950213371266,11.0,64.0,38.0,66.0,2.0,19.0,47.0,0.0
1.54,2.0,26.0,26.44950213371266,20.0,70.0,42.0,66.0,2.0,19.0,47.5,0.0
0.97,2.0,26.0,26.44950213371266,52.0,76.0,43.0,66.0,2.0,19.0,48.0,0.0
0.6,2.0,26.0,26.44950213371266,44.00657894736842,58.0,36.0,66.0,3.0,19.0,48.5,0.0
0.6,2.0,26.0,26.44950213371266,44.00657894736842,50.0,28.0,66.0,3.0,19.0,49.0,0.0
0.32,2.0,26.0,26.44950213371266,44.00657894736842,41.0,23.0,66.0,2.0,19.0,49.5,0.0
0.27,2.0,26.0,26.44950213371266,44.00657894736842,44.0,23.0,66.0,1.0,19.0,50.0,0.0
0.38,2.0,26.0,26.44950213371266,44.00657894736842,46.0,24.0,66.0,2.0,19.0,50.5,0.0
0.38,2.0,26.0,26.44950213371266,44.00657894736842,49.0,24.0,66.0,2.0,19.0,51.0,0.0
0.39,2.0,26.0,26.44950213371266,44.00657894736842,56.0,24.0,66.0,1.0,19.0,51.5,0.0
0.46,2.0,26.0,26.44950213371266,44.00657894736842,165.0,17.0,66.0,1.0,19.0,52.0,0.0
0.6,2.0,26.0,26.44950213371266,44.00657894736842,42.0,16.0,66.0,1.0,19.0,52.5,0.0
0.73,2.0,26.0,26.44950213371266,44.00657894736842,30.0,18.0,66.0,1.0,19.0,53.0,0.0
1.27,2.0,26.0,26.44950213371266,44.00657894736842,32.0,20.0,66.0,1.0,19.0,53.5,0.0
1.24,2.0,26.0,26.44950213371266,44.00657894736842,47.0,32.0,66.0,1.0,19.0,54.0,0.0
1.36,3.0,58.0,54.0,14.0,64.0,27.0,66.0,1.0,19.0,54.5,0.0
